"species","X","Y"
"Eucalyptus robusta",153.183034,-29.189159
"Eucalyptus robusta",151.055857,-34.07349
"Eucalyptus robusta",152.221024,-32.476921
"Eucalyptus robusta",152.531701,-31.784394
"Eucalyptus robusta",151.716897,-32.803003
"Eucalyptus robusta",151.029858,-33.747245
"Eucalyptus robusta",151.57056,-32.996011
"Eucalyptus robusta",150.791692,-34.474381
"Eucalyptus robusta",153.488217,-28.223093
"Eucalyptus robusta",153.53812,-28.53846
"Eucalyptus robusta",152.844994,-31.449212
"Eucalyptus robusta",151.371747,-33.381493
"Eucalyptus robusta",151.804122,-32.813292
"Eucalyptus robusta",151.50366,-33.141299
"Eucalyptus robusta",152.069168,-32.755841
"Eucalyptus robusta",152.087508,-32.775572
"Eucalyptus robusta",153.506662,-28.17461
"Eucalyptus robusta",152.015958,-32.72415
"Eucalyptus robusta",151.455378,-33.248664
"Eucalyptus robusta",151.44559,-33.36416
"Eucalyptus robusta",150.989959,-33.877268
"Eucalyptus robusta",151.284086,-33.423411
"Eucalyptus robusta",153.327635,-28.940376
"Eucalyptus robusta",151.468321,-33.289507
"Eucalyptus robusta",151.055754,-33.600991
"Eucalyptus robusta",152.832392,-31.499018
"Eucalyptus robusta",150.906036,-34.478481
"Eucalyptus robusta",151.431563,-33.314093
"Eucalyptus robusta",151.284234,-33.708527
"Eucalyptus robusta",151.4201,-33.343259
"Eucalyptus robusta",151.691454,-33.010324
"Eucalyptus robusta",151.845447,-32.700913
"Eucalyptus robusta",153.05604,-30.439342
"Eucalyptus robusta",151.418565,-33.336042
"Eucalyptus robusta",150.81648,-34.486902
"Eucalyptus robusta",153.290334,-29.042671
"Eucalyptus robusta",153.182919,-29.15302
"Eucalyptus robusta",152.464259,-32.375283
"Eucalyptus robusta",151.787554,-32.800036
"Eucalyptus robusta",151.701382,-32.883949
"Eucalyptus robusta",151.545008,-33.149568
"Eucalyptus robusta",152.984856,-30.643039
"Eucalyptus robusta",153.054051,-28.873077
"Eucalyptus robusta",151.758417,-32.814002
"Eucalyptus robusta",152.823707,-29.808631
"Eucalyptus robusta",151.752062,-32.800229
"Eucalyptus robusta",152.796446,-31.608116
"Eucalyptus robusta",151.874893,-32.745395
"Eucalyptus robusta",151.488702,-33.149794
"Eucalyptus robusta",152.513408,-32.079814
"Eucalyptus robusta",151.169971,-33.908806
"Eucalyptus robusta",151.69213,-33.006616
"Eucalyptus robusta",151.305,-33.516
"Eucalyptus robusta",153,-30.4667
"Eucalyptus robusta",152.123676,-32.719384
"Eucalyptus robusta",151.401681,-33.478189
"Eucalyptus robusta",152.832631,-31.606728
"Eucalyptus robusta",151.535252,-32.948233
"Eucalyptus robusta",153.555886,-28.291073
"Eucalyptus robusta",151.438843,-33.240728
"Eucalyptus robusta",153.022578,-30.526873
"Eucalyptus robusta",151.42722,-33.306571
"Eucalyptus robusta",152.489443,-32.350607
"Eucalyptus robusta",153.508628,-28.173412
"Eucalyptus robusta",151.799979,-32.813775
"Eucalyptus robusta",151.50148,-33.083869
"Eucalyptus robusta",151.462611,-33.246775
"Eucalyptus robusta",150.86238,-34.651221
"Eucalyptus robusta",150.226144,-35.789117
"Eucalyptus robusta",152.875892,-31.435098
"Eucalyptus robusta",150.743278,-34.820051
"Eucalyptus robusta",153.499566,-28.166438
"Eucalyptus robusta",153.011516,-30.590061
"Eucalyptus robusta",152.785418,-31.642501
"Eucalyptus robusta",151.368225,-33.431458
"Eucalyptus robusta",151.83284,-32.80924
"Eucalyptus robusta",151.429088,-33.42791
"Eucalyptus robusta",152.874785,-31.461997
"Eucalyptus robusta",153.138004,-28.694162
"Eucalyptus robusta",151.554204,-33.280462
"Eucalyptus robusta",150.794066,-34.476864
"Eucalyptus robusta",151.699223,-33.015985
"Eucalyptus robusta",151.222625,-33.935572
"Eucalyptus robusta",151.868184,-32.775807
"Eucalyptus robusta",152.694428,-31.727506
"Eucalyptus robusta",153.286352,-29.181063
"Eucalyptus robusta",150.90702,-33.735622
"Eucalyptus robusta",150.638277,-34.196667
"Eucalyptus robusta",152.622443,-31.781785
"Eucalyptus robusta",151.189982,-33.897577
"Eucalyptus robusta",150.74218,-34.374993
"Eucalyptus robusta",152.808066,-31.360225
"Eucalyptus robusta",150.746397,-34.793078
"Eucalyptus robusta",152.758494,-31.628651
"Eucalyptus robusta",153.556029,-28.308864
"Eucalyptus robusta",151.644049,-32.931726
"Eucalyptus robusta",151.533827,-33.160822
"Eucalyptus robusta",150.983143,-33.945433
"Eucalyptus robusta",153.018093,-30.510209
"Eucalyptus robusta",153.346613,-29.093524
"Eucalyptus robusta",151.571408,-33.138052
"Eucalyptus robusta",152.521136,-32.06899
"Eucalyptus robusta",151.428366,-33.208408
"Eucalyptus robusta",151.893731,-32.740947
"Eucalyptus robusta",152.216902,-32.45272
"Eucalyptus robusta",151.152707,-33.399301
"Eucalyptus robusta",151.605052,-33.148446
"Eucalyptus robusta",153.402046,-29.014981
"Eucalyptus robusta",150.932627,-33.689435
"Eucalyptus robusta",152.905053,-30.657608
"Eucalyptus robusta",150.739371,-34.374254
"Eucalyptus robusta",151.662346,-32.890436
"Eucalyptus robusta",152.81584,-31.658926
"Eucalyptus robusta",153.151565,-29.581543
"Eucalyptus robusta",151.723597,-32.797533
"Eucalyptus robusta",151.83294,-32.809217
"Eucalyptus robusta",153.523985,-28.601584
"Eucalyptus robusta",153.501025,-28.169991
"Eucalyptus robusta",151.434017,-33.239305
"Eucalyptus robusta",152.671173,-31.764816
"Eucalyptus robusta",153.501218,-28.170029
"Eucalyptus robusta",152.895205,-30.667157
"Eucalyptus robusta",153.052592,-30.43642
"Eucalyptus robusta",152.351712,-32.377407
"Eucalyptus robusta",152.832816,-31.473593
"Eucalyptus robusta",153.548843,-28.317739
"Eucalyptus robusta",151.423081,-33.341772
"Eucalyptus robusta",151.158397,-33.790577
"Eucalyptus robusta",152.519986,-32.070041
"Eucalyptus robusta",151.484201,-33.387309
"Eucalyptus robusta",150.608848,-34.836838
"Eucalyptus robusta",151.424962,-33.249923
"Eucalyptus robusta",151.22297,-33.964946
"Eucalyptus robusta",151.364081,-33.45665
"Eucalyptus robusta",152.723344,-31.73331
"Eucalyptus robusta",151.932943,-32.746076
"Eucalyptus robusta",151.45847,-33.406609
"Eucalyptus robusta",150.730249,-34.813773
"Eucalyptus robusta",152.926998,-31.454229
"Eucalyptus robusta",151.419793,-33.343588
"Eucalyptus robusta",151.492415,-33.125342
"Eucalyptus robusta",151.419951,-33.343148
"Eucalyptus robusta",151.419912,-33.343509
"Eucalyptus robusta",153.432187,-29.124936
"Eucalyptus robusta",150.91322,-34.307457
"Eucalyptus robusta",151.083971,-33.898244
"Eucalyptus robusta",150.763362,-34.90537
"Eucalyptus robusta",150.111465,-36.089129
"Eucalyptus robusta",152.532374,-32.251167
"Eucalyptus robusta",152.360571,-32.483763
"Eucalyptus robusta",153,-26.0999
"Eucalyptus robusta",153.366748,-29.215959
"Eucalyptus robusta",152.546552,-32.332362
"Eucalyptus robusta",152.99267,-26.859812
"Eucalyptus robusta",153.06533,-26.233333
"Eucalyptus robusta",153,-26
"Eucalyptus robusta",152.456237,-32.45599
"Eucalyptus robusta",153.041494,-26.775068
"Eucalyptus robusta",153.0015,-26.3397
"Eucalyptus robusta",152.827339,-26.931383
"Eucalyptus robusta",152.041057,-24.57675
"Eucalyptus robusta",153.079097,-26.602986
"Eucalyptus robusta",153.353,-27.7663
"Eucalyptus robusta",153.093056,-26.723611
"Eucalyptus robusta",153.0575,-26.438611
"Eucalyptus robusta",153.117722,-26.365072
"Eucalyptus robusta",153.053771,-26.786106
"Eucalyptus robusta",153.413558,-28.051189
"Eucalyptus robusta",152.798262,-31.675546
"Eucalyptus robusta",151.430464,-33.439476
"Eucalyptus robusta",151.43158,-33.230762
"Eucalyptus robusta",153.200163,-29.064172
"Eucalyptus robusta",151.38885,-33.49947
"Eucalyptus robusta",153.401021,-29.038758
"Eucalyptus robusta",153.5066,-28.174729
"Eucalyptus robusta",151.232722,-33.747478
"Eucalyptus robusta",151.560449,-33.023493
"Eucalyptus robusta",152.987519,-30.641587
"Eucalyptus robusta",151.419983,-33.343194
"Eucalyptus robusta",152.813001,-31.539073
"Eucalyptus robusta",151.26711,-33.77592
"Eucalyptus robusta",151.490775,-33.350181
"Eucalyptus robusta",152.956061,-29.611739
"Eucalyptus robusta",152.39474,-32.38337
"Eucalyptus robusta",150.940312,-33.667758
"Eucalyptus robusta",151.47915,-33.13551
"Eucalyptus robusta",151.44002,-33.295206
"Eucalyptus robusta",152.53758,-32.236539
"Eucalyptus robusta",151.419697,-33.343542
"Eucalyptus robusta",151.310063,-33.433293
"Eucalyptus robusta",151.572961,-33.186801
"Eucalyptus robusta",150.930143,-33.858352
"Eucalyptus robusta",151.691234,-33.011459
"Eucalyptus robusta",153.032486,-30.911656
"Eucalyptus robusta",152.31961,-32.39747
"Eucalyptus robusta",151.455993,-33.2485
"Eucalyptus robusta",151.751875,-32.817672
"Eucalyptus robusta",151.837417,-32.774912
"Eucalyptus robusta",151.43209,-33.228197
"Eucalyptus robusta",151.419804,-33.343561
"Eucalyptus robusta",153.133822,-29.781665
"Eucalyptus robusta",151.68965,-33.010919
"Eucalyptus robusta",151.918647,-32.767891
"Eucalyptus robusta",151.556079,-32.999533
"Eucalyptus robusta",150.467437,-35.307429
"Eucalyptus robusta",152.85044,-31.538586
"Eucalyptus robusta",151.695583,-33.006922
"Eucalyptus robusta",151.374393,-33.386352
"Eucalyptus robusta",150.743451,-34.814649
"Eucalyptus robusta",151.188439,-33.669191
"Eucalyptus robusta",150.626864,-35.03063
"Eucalyptus robusta",152.823953,-31.394092
"Eucalyptus robusta",152.833904,-31.465357
"Eucalyptus robusta",152.082185,-32.780127
"Eucalyptus robusta",151.56846,-33.16577
"Eucalyptus robusta",151.418162,-33.464566
"Eucalyptus robusta",153.018602,-30.523313
"Eucalyptus robusta",151.526977,-33.070868
"Eucalyptus robusta",152.069199,-32.71256
"Eucalyptus robusta",150.660479,-35.059941
"Eucalyptus robusta",151.962041,-32.567765
"Eucalyptus robusta",151.417953,-33.464105
"Eucalyptus robusta",153.303959,-28.475471
"Eucalyptus robusta",150.637278,-35.0929
"Eucalyptus robusta",151.031151,-33.936373
"Eucalyptus robusta",151.579691,-33.159433
"Eucalyptus robusta",152.879356,-31.179139
"Eucalyptus robusta",150.273589,-35.564414
"Eucalyptus robusta",152.984307,-30.816735
"Eucalyptus robusta",151.909197,-32.783494
"Eucalyptus robusta",151.586283,-32.939626
"Eucalyptus robusta",153.506398,-28.174691
"Eucalyptus robusta",151.423993,-33.244828
"Eucalyptus robusta",150.951155,-33.431758
"Eucalyptus robusta",152.709433,-31.759723
"Eucalyptus robusta",151.517809,-33.131753
"Eucalyptus robusta",152.090079,-32.759808
"Eucalyptus robusta",152.727283,-31.644242
"Eucalyptus robusta",151.497195,-33.106119
"Eucalyptus robusta",153.5009,-28.170031
"Eucalyptus robusta",151.57223,-32.950861
"Eucalyptus robusta",151.105983,-33.749312
"Eucalyptus robusta",153.196437,-29.178698
"Eucalyptus robusta",151.483845,-33.042283
"Eucalyptus robusta",151.719597,-32.991822
"Eucalyptus robusta",151.523283,-32.783552
"Eucalyptus robusta",151.36782,-33.498413
"Eucalyptus robusta",152.978159,-30.863557
"Eucalyptus robusta",151.580182,-33.167529
"Eucalyptus robusta",151.127872,-33.793724
"Eucalyptus robusta",151.446759,-33.374069
"Eucalyptus robusta",151.24114,-33.84425
"Eucalyptus robusta",152.51985,-32.204596
"Eucalyptus robusta",151.384433,-33.493603
"Eucalyptus robusta",152.042898,-32.764726
"Eucalyptus robusta",151.408756,-33.325347
"Eucalyptus robusta",151.49289,-33.337821
"Eucalyptus robusta",153.522794,-28.615011
"Eucalyptus robusta",152.38402,-32.463
"Eucalyptus robusta",152.949907,-31.228162
"Eucalyptus robusta",151.658643,-33.05169
"Eucalyptus robusta",152.845671,-31.434388
"Eucalyptus robusta",152.990117,-30.756457
"Eucalyptus robusta",152.421351,-32.145283
"Eucalyptus robusta",152.27586,-32.505469
"Eucalyptus robusta",150.937222,-33.9215
"Eucalyptus robusta",153.067755,-30.898407
"Eucalyptus robusta",152.40248,-32.33882
"Eucalyptus robusta",152.793563,-31.361746
"Eucalyptus robusta",151.846484,-32.785259
"Eucalyptus robusta",153.540844,-28.474174
"Eucalyptus robusta",151.295629,-33.668932
"Eucalyptus robusta",153.17649,-29.193672
"Eucalyptus robusta",151.306328,-33.503643
"Eucalyptus robusta",152.750327,-31.643995
"Eucalyptus robusta",151.482298,-33.044074
"Eucalyptus robusta",151.062406,-33.835929
"Eucalyptus robusta",152.538081,-32.24032
"Eucalyptus robusta",151.085877,-33.909648
"Eucalyptus robusta",151.423061,-33.342429
"Eucalyptus robusta",151.472333,-33.158297
"Eucalyptus robusta",150.818802,-34.228033
"Eucalyptus robusta",152.94218,-26.630617
"Eucalyptus robusta",150.581979,-34.841513
"Eucalyptus robusta",153.062667,-30.411879
"Eucalyptus robusta",151.508401,-33.169017
"Eucalyptus robusta",150.647778,-35.080278
"Eucalyptus robusta",152.323732,-31.622055
"Eucalyptus robusta",153.051116,-30.403077
"Eucalyptus robusta",151.29287,-33.671032
"Eucalyptus robusta",153.501031,-28.170045
"Eucalyptus robusta",151.501769,-33.083021
"Eucalyptus robusta",151.419801,-33.343138
"Eucalyptus robusta",151.633172,-32.782483
"Eucalyptus robusta",150.823311,-34.228312
"Eucalyptus robusta",151.394553,-33.472119
"Eucalyptus robusta",153.508906,-28.173312
"Eucalyptus robusta",151.377734,-33.380085
"Eucalyptus robusta",152.720037,-31.636163
"Eucalyptus robusta",151.866595,-32.757995
"Eucalyptus robusta",150.659562,-35.020706
"Eucalyptus robusta",151.434856,-33.262088
"Eucalyptus robusta",151.481261,-33.108939
"Eucalyptus robusta",151.042459,-33.436305
"Eucalyptus robusta",152.805266,-31.435909
"Eucalyptus robusta",151.648687,-33.064598
"Eucalyptus robusta",151.577757,-33.058407
"Eucalyptus robusta",153.013625,-30.384912
"Eucalyptus robusta",152.722804,-31.606703
"Eucalyptus robusta",151.51333,-32.70925
"Eucalyptus robusta",151.722558,-32.806651
"Eucalyptus robusta",151.293904,-33.746641
"Eucalyptus robusta",150.64142,-35.018814
"Eucalyptus robusta",151.589268,-33.156656
"Eucalyptus robusta",152.824029,-31.584134
"Eucalyptus robusta",152.971074,-31.313864
"Eucalyptus robusta",151.472455,-33.105004
"Eucalyptus robusta",152.003162,-32.739166
"Eucalyptus robusta",152.697448,-31.642659
"Eucalyptus robusta",152.807843,-31.587999
"Eucalyptus robusta",153.436783,-28.968498
"Eucalyptus robusta",151.424432,-33.3404
"Eucalyptus robusta",151.560076,-33.053865
"Eucalyptus robusta",152.829241,-31.448181
"Eucalyptus robusta",152.680108,-25.26619
"Eucalyptus robusta",152.833205,-31.621958
"Eucalyptus robusta",152.411783,-32.244272
"Eucalyptus robusta",150.60951,-34.890096
"Eucalyptus robusta",152.91774,-27.581738
"Eucalyptus robusta",152.259392,-25.040081
"Eucalyptus robusta",153.084413,-30.248409
"Eucalyptus robusta",151.770426,-32.786115
"Eucalyptus robusta",153.51638,-28.556445
"Eucalyptus robusta",153.548706,-28.295037
"Eucalyptus robusta",151.889731,-32.816355
"Eucalyptus robusta",151.498944,-33.090889
"Eucalyptus robusta",153.055667,-30.405692
"Eucalyptus robusta",151.042153,-33.437466
"Eucalyptus robusta",151.570719,-32.995426
"Eucalyptus robusta",152.161494,-32.541283
"Eucalyptus robusta",150.665474,-34.972062
"Eucalyptus robusta",151.572393,-33.176847
"Eucalyptus robusta",151.399142,-33.332348
"Eucalyptus robusta",150.819213,-33.47504
"Eucalyptus robusta",152.834829,-31.466107
"Eucalyptus robusta",151.433489,-33.333461
"Eucalyptus robusta",152.210433,-32.441837
"Eucalyptus robusta",151.370057,-33.444795
"Eucalyptus robusta",150.648721,-33.865673
"Eucalyptus robusta",151.715004,-32.829194
"Eucalyptus robusta",151.402663,-33.404414
"Eucalyptus robusta",152.923711,-31.444844
"Eucalyptus robusta",152.978643,-30.67001
"Eucalyptus robusta",153.431287,-28.984004
"Eucalyptus robusta",153.52863,-28.52885
"Eucalyptus robusta",151.490804,-33.101965
"Eucalyptus robusta",151.419954,-33.343608
"Eucalyptus robusta",151.44351,-33.245034
"Eucalyptus robusta",153.425399,-29.076058
"Eucalyptus robusta",150.636548,-34.923723
"Eucalyptus robusta",151.496269,-33.159861
"Eucalyptus robusta",151.314248,-33.432563
"Eucalyptus robusta",150.779099,-34.464647
"Eucalyptus robusta",151.421314,-33.348756
"Eucalyptus robusta",150.78254,-33.84895
"Eucalyptus robusta",152.87567,-31.382819
"Eucalyptus robusta",153.40471,-28.989159
"Eucalyptus robusta",150.996485,-33.800683
"Eucalyptus robusta",151.397583,-33.330696
"Eucalyptus robusta",153.396798,-29.091937
"Eucalyptus robusta",153.296703,-29.313713
"Eucalyptus robusta",153.0458,-29.9703
"Eucalyptus robusta",152.869528,-31.242456
"Eucalyptus robusta",150.889287,-33.406415
"Eucalyptus robusta",152.54404,-32.219877
"Eucalyptus robusta",151.707016,-32.82822
"Eucalyptus robusta",151.601077,-33.196202
"Eucalyptus robusta",151.088038,-33.898225
"Eucalyptus robusta",151.430313,-33.317031
"Eucalyptus robusta",151.467929,-33.278946
"Eucalyptus robusta",152.841851,-31.453268
"Eucalyptus robusta",150.952416,-34.277611
"Eucalyptus robusta",153.067364,-29.899142
"Eucalyptus robusta",152.151838,-32.64081
"Eucalyptus robusta",151.463318,-33.247289
"Eucalyptus robusta",151.290818,-33.668956
"Eucalyptus robusta",152.84664,-31.44639
"Eucalyptus robusta",151.633051,-32.938039
"Eucalyptus robusta",151.500821,-33.033503
"Eucalyptus robusta",151.26455,-33.877015
"Eucalyptus robusta",152.78937,-31.502475
"Eucalyptus robusta",152.381545,-32.345586
"Eucalyptus robusta",152.084175,-32.657467
"Eucalyptus robusta",151.171869,-33.842627
"Eucalyptus robusta",150.837303,-33.455005
"Eucalyptus robusta",153.524804,-28.471082
"Eucalyptus robusta",150.974595,-33.441879
"Eucalyptus robusta",151.350467,-33.440391
"Eucalyptus robusta",152.213847,-32.507189
"Eucalyptus robusta",152.808245,-29.823226
"Eucalyptus robusta",151.565475,-33.140646
"Eucalyptus robusta",150.960806,-33.623716
"Eucalyptus robusta",150.969623,-33.846663
"Eucalyptus robusta",153.506594,-28.174769
"Eucalyptus robusta",151.38872,-33.498909
"Eucalyptus robusta",151.510664,-33.119853
"Eucalyptus robusta",150.942673,-33.869011
"Eucalyptus robusta",153.508675,-28.173376
"Eucalyptus robusta",153.416212,-28.982697
"Eucalyptus robusta",151.427165,-33.443493
"Eucalyptus robusta",152.11408,-32.76386
"Eucalyptus robusta",152.291269,-32.511664
"Eucalyptus robusta",151.961625,-32.799419
"Eucalyptus robusta",151.85766,-32.807271
"Eucalyptus robusta",150.830752,-33.764059
"Eucalyptus robusta",151.388097,-33.438504
"Eucalyptus robusta",152.83067,-31.489984
"Eucalyptus robusta",150.936736,-33.924511
"Eucalyptus robusta",151.369402,-33.362754
"Eucalyptus robusta",151.388605,-33.324239
"Eucalyptus robusta",151.286281,-33.687254
"Eucalyptus robusta",153.500898,-28.170106
"Eucalyptus robusta",151.591002,-33.155503
"Eucalyptus robusta",153.447346,-28.977787
"Eucalyptus robusta",151.275461,-33.724004
"Eucalyptus robusta",152.099024,-32.772893
"Eucalyptus robusta",152.810373,-29.825783
"Eucalyptus robusta",152.877756,-31.433647
"Eucalyptus robusta",151.364041,-33.502272
"Eucalyptus robusta",153.045316,-30.377271
"Eucalyptus robusta",151.690228,-32.993
"Eucalyptus robusta",152.785914,-29.840717
"Eucalyptus robusta",152.211637,-32.441546
"Eucalyptus robusta",153.506542,-28.174789
"Eucalyptus robusta",151.374682,-33.381542
"Eucalyptus robusta",151.480941,-33.382342
"Eucalyptus robusta",151.460808,-33.402066
"Eucalyptus robusta",151.430951,-33.428412
"Eucalyptus robusta",152.117,-32.76467
"Eucalyptus robusta",151.481612,-33.160979
"Eucalyptus robusta",152.771604,-31.632648
"Eucalyptus robusta",150.940293,-33.922451
"Eucalyptus robusta",152.185293,-32.476325
"Eucalyptus robusta",152.927576,-31.455222
"Eucalyptus robusta",151.716056,-32.998567
