"species","X","Y"
"Corymbia citriodora",149.016667,-24.633333
"Corymbia citriodora",151.7,-28.366667
"Corymbia citriodora",152.7478,-28.8522
"Corymbia citriodora",146.066667,-18.991667
"Corymbia citriodora",152.754159,-27.482511
"Corymbia citriodora",152.946584,-27.488693
"Corymbia citriodora",152.858163,-28.757812
"Corymbia citriodora",152.74082,-29.000538
"Corymbia citriodora",152.754987,-28.660018
"Corymbia citriodora",152.969137,-30.154935
"Corymbia citriodora",153.096859,-29.895316
"Corymbia citriodora",152.484585,-29.018347
"Corymbia citriodora",152.729965,-29.021628
"Corymbia citriodora",152.534878,-29.471463
"Corymbia citriodora",152.814955,-29.437557
"Corymbia citriodora",152.488494,-29.662519
"Corymbia citriodora",153.147187,-29.941728
"Corymbia citriodora",152.78535,-28.584527
"Corymbia citriodora",152.704867,-28.858864
"Corymbia citriodora",152.462581,-28.898976
"Corymbia citriodora",152.747978,-29.004062
"Corymbia citriodora",152.565421,-29.933756
"Corymbia citriodora",152.754555,-28.731162
"Corymbia citriodora",152.840601,-31.126894
"Corymbia citriodora",152.408783,-29.320703
"Corymbia citriodora",152.647271,-29.240572
"Corymbia citriodora",153.147722,-29.953459
"Corymbia citriodora",152.729218,-29.417705
"Corymbia citriodora",152.691515,-29.42064
"Corymbia citriodora",153.013397,-29.078762
"Corymbia citriodora",152.812135,-29.434584
"Corymbia citriodora",152.599462,-29.083987
"Corymbia citriodora",152.73616,-29.98763
"Corymbia citriodora",152.96661,-30.135929
"Corymbia citriodora",116.165414,-31.954778
"Corymbia citriodora",145.21667,-17.33333
"Corymbia citriodora",150.41667,-25.31667
"Corymbia citriodora",152.858611,-27.537778
"Corymbia citriodora",149.7833,-23.7167
"Corymbia citriodora",151.0833,-25.0167
"Corymbia citriodora",153.129484,-29.221442
"Corymbia citriodora",152.883078,-28.946689
"Corymbia citriodora",153.21343,-29.748147
"Corymbia citriodora",152.767783,-29.989372
"Corymbia citriodora",152.756425,-29.961863
"Corymbia citriodora",152.612262,-28.85344
"Corymbia citriodora",152.617833,-28.854973
"Corymbia citriodora",153.158238,-30.052934
"Corymbia citriodora",152.757741,-28.654742
"Corymbia citriodora",152.507411,-29.605837
"Corymbia citriodora",152.455362,-28.9611
"Corymbia citriodora",153.05583,-27.539587
"Corymbia citriodora",152.604539,-28.163247
"Corymbia citriodora",152.922745,-27.443902
"Corymbia citriodora",144.228082,-37.064602
"Corymbia citriodora",144.992446,-37.716219
"Corymbia citriodora",152.956742,-27.493045
"Corymbia citriodora",138.639486,-34.972958
"Corymbia citriodora",153.015333,-27.917885
"Corymbia citriodora",151.40999,-24.220083
"Corymbia citriodora",152.476439,-28.893872
"Corymbia citriodora",152.473692,-25.739587
"Corymbia citriodora",153.065253,-27.640979
"Corymbia citriodora",152.743592,-27.573661
"Corymbia citriodora",152.971267,-27.702222
"Corymbia citriodora",150.459906,-27.265555
"Corymbia citriodora",146,-19.916667
"Corymbia citriodora",153,-26
"Corymbia citriodora",146.188721,-19.033575
"Corymbia citriodora",151.261212,-23.920445
"Corymbia citriodora",153.138458,-27.465563
"Corymbia citriodora",145.4836,-17.6311
"Corymbia citriodora",148.410545,-24.764251
"Corymbia citriodora",151.177735,-24.108977
"Corymbia citriodora",148.295414,-24.530539
"Corymbia citriodora",149.15816,-24.029142
"Corymbia citriodora",149.515375,-24.975419
"Corymbia citriodora",150.635128,-26.268121
"Corymbia citriodora",149.051002,-25.41044
"Corymbia citriodora",150.346791,-22.907555
"Corymbia citriodora",151.467076,-25.798689
"Corymbia citriodora",150.667577,-26.111599
"Corymbia citriodora",151.344399,-23.929532
"Corymbia citriodora",150.445288,-25.98482
"Corymbia citriodora",148.424462,-24.763695
"Corymbia citriodora",150.987402,-26.556654
"Corymbia citriodora",148.244009,-24.528904
"Corymbia citriodora",150.686743,-25.301258
"Corymbia citriodora",149.138582,-25.115236
"Corymbia citriodora",148.297432,-24.968081
"Corymbia citriodora",149.923447,-26.39005
"Corymbia citriodora",150.709997,-26.363574
"Corymbia citriodora",149.307754,-25.093319
"Corymbia citriodora",149.548734,-25.029193
"Corymbia citriodora",150.377116,-22.937821
"Corymbia citriodora",148.314176,-24.958192
"Corymbia citriodora",149.177202,-25.257114
"Corymbia citriodora",149.105729,-25.415163
"Corymbia citriodora",149.274014,-25.175276
"Corymbia citriodora",148.397974,-22.942147
"Corymbia citriodora",149.215886,-23.873392
"Corymbia citriodora",149.992909,-26.306902
"Corymbia citriodora",150.525346,-26.245288
"Corymbia citriodora",149.343885,-25.081984
"Corymbia citriodora",150.709051,-26.310934
"Corymbia citriodora",151.249427,-26.544987
"Corymbia citriodora",151.694684,-25.945917
"Corymbia citriodora",149.187186,-25.1477
"Corymbia citriodora",149.178127,-25.200414
"Corymbia citriodora",149.704876,-25.026621
"Corymbia citriodora",151.198096,-25.842059
"Corymbia citriodora",150.982767,-26.533636
"Corymbia citriodora",149.313526,-25.162397
"Corymbia citriodora",151.208704,-26.522185
"Corymbia citriodora",149.308316,-25.145364
"Corymbia citriodora",149.306606,-25.129342
"Corymbia citriodora",150.469397,-22.923531
"Corymbia citriodora",151.211901,-23.789811
"Corymbia citriodora",151.057271,-25.900614
"Corymbia citriodora",148.270934,-24.524661
"Corymbia citriodora",149.152825,-23.966139
"Corymbia citriodora",149.137989,-25.434727
"Corymbia citriodora",149.603029,-25.02928
"Corymbia citriodora",149.295856,-25.071922
"Corymbia citriodora",149.429571,-22.620581
"Corymbia citriodora",150.988407,-26.579585
"Corymbia citriodora",149.915397,-26.437581
"Corymbia citriodora",150.700104,-25.331406
"Corymbia citriodora",149.159703,-24.00915
"Corymbia citriodora",148.223392,-22.455005
"Corymbia citriodora",152.542911,-28.021014
"Corymbia citriodora",149.272683,-25.201373
"Corymbia citriodora",145.286667,-17.404856
"Corymbia citriodora",149.950155,-26.41488
"Corymbia citriodora",149.921287,-26.460089
"Corymbia citriodora",151.756925,-25.889756
"Corymbia citriodora",149.755421,-25.016893
"Corymbia citriodora",149.356821,-25.061913
"Corymbia citriodora",149.532708,-25.046127
"Corymbia citriodora",149.221536,-24.350481
"Corymbia citriodora",150.40616,-22.94394
"Corymbia citriodora",152.186667,-24.983056
"Corymbia citriodora",151.202192,-25.868081
"Corymbia citriodora",149.18728,-24.322696
"Corymbia citriodora",153.158419,-27.623539
"Corymbia citriodora",152.261976,-27.511667
"Corymbia citriodora",150.993071,-24.858332
"Corymbia citriodora",148.28902,-24.484306
"Corymbia citriodora",150.710295,-26.300629
"Corymbia citriodora",149.977957,-26.281589
"Corymbia citriodora",150.957436,-24.916373
"Corymbia citriodora",150.95916,-24.747366
"Corymbia citriodora",150.955212,-24.771136
"Corymbia citriodora",150.647422,-25.799524
"Corymbia citriodora",148.276021,-24.963761
"Corymbia citriodora",150.34944,-26.103644
"Corymbia citriodora",150.474528,-26.022857
"Corymbia citriodora",149.154454,-24.360549
"Corymbia citriodora",149.259813,-25.447741
"Corymbia citriodora",150.958676,-24.805352
"Corymbia citriodora",151.157421,-25.894402
"Corymbia citriodora",151.792183,-25.918972
"Corymbia citriodora",151.783572,-25.924805
"Corymbia citriodora",150.68882,-25.279682
"Corymbia citriodora",151.907731,-25.304249
"Corymbia citriodora",151.414955,-24.416753
"Corymbia citriodora",148.445683,-22.947084
"Corymbia citriodora",150.943444,-24.79942
"Corymbia citriodora",151.440029,-25.798754
"Corymbia citriodora",149.224656,-25.20742
"Corymbia citriodora",152.006389,-25.6475
"Corymbia citriodora",149.121923,-25.419903
"Corymbia citriodora",149.270221,-25.457762
"Corymbia citriodora",150.975385,-24.845183
"Corymbia citriodora",148.295574,-24.555732
"Corymbia citriodora",149.662374,-25.033462
"Corymbia citriodora",150.879394,-26.294294
"Corymbia citriodora",149.92801,-26.369972
"Corymbia citriodora",149.032078,-25.176396
"Corymbia citriodora",149.300856,-25.169517
"Corymbia citriodora",150.309747,-26.048415
"Corymbia citriodora",150.686538,-26.406137
"Corymbia citriodora",149.203839,-25.197974
"Corymbia citriodora",150.507745,-23.61481
"Corymbia citriodora",150.778212,-25.543421
"Corymbia citriodora",149.535056,-24.927891
"Corymbia citriodora",151.0515,-23.8763
"Corymbia citriodora",145.461221,-17.642545
"Corymbia citriodora",151.985218,-24.673317
"Corymbia citriodora",151.120004,-25.924758
"Corymbia citriodora",150.101851,-26.372249
"Corymbia citriodora",149.120492,-24.321974
"Corymbia citriodora",149.118873,-24.327684
"Corymbia citriodora",150.645574,-25.235105
"Corymbia citriodora",150.969684,-24.70425
"Corymbia citriodora",150.12354,-26.373319
"Corymbia citriodora",149.378193,-25.051517
"Corymbia citriodora",150.924149,-24.830894
"Corymbia citriodora",150.012992,-26.337483
"Corymbia citriodora",150.798092,-25.529199
"Corymbia citriodora",149.157157,-23.988467
"Corymbia citriodora",150.963659,-24.871944
"Corymbia citriodora",150.540851,-26.257963
"Corymbia citriodora",152.589716,-25.527097
"Corymbia citriodora",150.938575,-24.733172
"Corymbia citriodora",151.123394,-25.866975
"Corymbia citriodora",151.256272,-26.512476
"Corymbia citriodora",148.228611,-24.479201
"Corymbia citriodora",148.03666,-23.594829
"Corymbia citriodora",149.734572,-25.017314
"Corymbia citriodora",151.351806,-24.848056
"Corymbia citriodora",151.239716,-26.48095
"Corymbia citriodora",150.694741,-25.824723
"Corymbia citriodora",149.090261,-23.836021
"Corymbia citriodora",150.584069,-24.888685
"Corymbia citriodora",148.218967,-24.464524
"Corymbia citriodora",150.307761,-26.048306
"Corymbia citriodora",150.481497,-22.886865
"Corymbia citriodora",151.166581,-25.906145
"Corymbia citriodora",152.579654,-25.625136
"Corymbia citriodora",150.717743,-23.398422
"Corymbia citriodora",152.579563,-25.621312
"Corymbia citriodora",145.466389,-17.638889
"Corymbia citriodora",149.183836,-25.237871
"Corymbia citriodora",152.564462,-25.618272
"Corymbia citriodora",149.127346,-25.181989
"Corymbia citriodora",151.048548,-24.88615
"Corymbia citriodora",151.027452,-24.869677
"Corymbia citriodora",150.920613,-24.797398
"Corymbia citriodora",148.269675,-22.646151
"Corymbia citriodora",149.630364,-25.033275
"Corymbia citriodora",151.776349,-25.866749
"Corymbia citriodora",151.686073,-25.935361
"Corymbia citriodora",150.956832,-24.895927
"Corymbia citriodora",152.451064,-26.231744
"Corymbia citriodora",150.97356,-24.946086
"Corymbia citriodora",152.149115,-25.143693
"Corymbia citriodora",150.391342,-22.936945
"Corymbia citriodora",150.975681,-24.864109
"Corymbia citriodora",150.543201,-26.275195
"Corymbia citriodora",151.040398,-24.895884
"Corymbia citriodora",150.931445,-24.813888
"Corymbia citriodora",152.084434,-25.765086
"Corymbia citriodora",150.584411,-23.348422
"Corymbia citriodora",152.259306,-27.508306
"Corymbia citriodora",149.522993,-25.018756
"Corymbia citriodora",152.648851,-29.595656
"Corymbia citriodora",152.658418,-28.903615
"Corymbia citriodora",152.854739,-28.929512
"Corymbia citriodora",152.469004,-28.966525
"Corymbia citriodora",152.47083,-29.973515
"Corymbia citriodora",152.783935,-28.661611
"Corymbia citriodora",152.904367,-29.597846
"Corymbia citriodora",153.153953,-29.961349
"Corymbia citriodora",152.684711,-29.712872
"Corymbia citriodora",152.506035,-28.920995
"Corymbia citriodora",152.833861,-31.130783
"Corymbia citriodora",153.117603,-29.232599
"Corymbia citriodora",152.606429,-29.968512
"Corymbia citriodora",152.441117,-29.313848
"Corymbia citriodora",152.360927,-29.654745
"Corymbia citriodora",152.73963,-30.063149
"Corymbia citriodora",152.441006,-29.286997
"Corymbia citriodora",152.391387,-29.750654
"Corymbia citriodora",114.365486,-28.240531
"Corymbia citriodora",153.030325,-28.001744
"Corymbia citriodora",152.65076,-25.84846
"Corymbia citriodora",153,-27.4
"Corymbia citriodora",145.226536,-37.795576
"Corymbia citriodora",152.775875,-29.564388
"Corymbia citriodora",153.144854,-29.940828
"Corymbia citriodora",152.909783,-30.056156
"Corymbia citriodora",152.383147,-29.653948
"Corymbia citriodora",153.209572,-29.752855
"Corymbia citriodora",152.816048,-28.591179
"Corymbia citriodora",153.241455,-29.506462
"Corymbia citriodora",152.786042,-27.796975
"Corymbia citriodora",152.946601,-27.83084
"Corymbia citriodora",116.407023,-33.913787
"Corymbia citriodora",152.939117,-27.481425
"Corymbia citriodora",152.815708,-27.923494
"Corymbia citriodora",150.992238,-33.811859
"Corymbia citriodora",152.406692,-27.566692
"Corymbia citriodora",144.006591,-37.110115
"Corymbia citriodora",152.154258,-27.687942
"Corymbia citriodora",152.799622,-27.814214
"Corymbia citriodora",150.035526,-23.108423
"Corymbia citriodora",152.04273,-25.573413
"Corymbia citriodora",149.376109,-25.240088
"Corymbia citriodora",149.942767,-25.256751
"Corymbia citriodora",151.24277,-28.406748
"Corymbia citriodora",145.158333,-18.241667
"Corymbia citriodora",151.709429,-28.373411
"Corymbia citriodora",144.298056,-19.973889
"Corymbia citriodora",152.792769,-30.156729
"Corymbia citriodora",146.235857,-23.156503
"Corymbia citriodora",149.076102,-24.656751
"Corymbia citriodora",152.726083,-28.673404
"Corymbia citriodora",150.586354,-24.892583
"Corymbia citriodora",150.009416,-23.106756
"Corymbia citriodora",152.834129,-27.522016
"Corymbia citriodora",152.75106,-26.081742
"Corymbia citriodora",148.099167,-21.228611
"Corymbia citriodora",145.409444,-17.3568
"Corymbia citriodora",152.603056,-25.918611
"Corymbia citriodora",145.43,-17.209444
"Corymbia citriodora",152.784418,-30.165079
"Corymbia citriodora",152.396412,-29.298536
"Corymbia citriodora",152.550485,-29.538821
"Corymbia citriodora",152.339271,-29.727288
"Corymbia citriodora",152.66844,-29.695179
"Corymbia citriodora",152.525532,-29.696951
"Corymbia citriodora",153.143037,-29.938348
"Corymbia citriodora",150.0344,-23.11
"Corymbia citriodora",152.97,-27.48
"Corymbia citriodora",152.4083,-29.93
"Corymbia citriodora",152.7519,-29.8378
"Corymbia citriodora",149.07,-24.65
"Corymbia citriodora",145.53,-20.33
"Corymbia citriodora",146.92,-24.32
"Corymbia citriodora",148.08,-24.1
"Corymbia citriodora",153.084317,-29.108521
"Corymbia citriodora",153.108039,-30.061711
"Corymbia citriodora",152.334418,-28.931751
"Corymbia citriodora",153.099523,-30.09099
"Corymbia citriodora",153.045967,-29.073331
"Corymbia citriodora",152.986867,-30.205492
"Corymbia citriodora",152.774076,-29.993552
"Corymbia citriodora",152.392441,-29.31702
"Corymbia citriodora",152.536567,-28.779747
"Corymbia citriodora",152.985777,-30.126213
"Corymbia citriodora",152.663693,-29.74548
"Corymbia citriodora",153.172759,-29.688546
"Corymbia citriodora",152.46652,-29.959545
"Corymbia citriodora",152.503482,-29.02201
"Corymbia citriodora",152.972962,-30.105491
"Corymbia citriodora",152.72663,-29.546264
"Corymbia citriodora",152.740433,-28.937808
"Corymbia citriodora",152.485434,-29.973699
"Corymbia citriodora",138.673162,-34.931017
"Corymbia citriodora",152.751729,-27.48392
"Corymbia citriodora",152.782625,-29.255573
"Corymbia citriodora",152.808324,-28.586665
"Corymbia citriodora",152.552799,-29.966536
"Corymbia citriodora",152.642991,-29.718712
"Corymbia citriodora",150.932439,-33.836353
"Corymbia citriodora",152.603155,-29.564174
"Corymbia citriodora",152.990293,-30.124508
"Corymbia citriodora",152.582276,-29.922051
"Corymbia citriodora",152.646648,-29.599458
"Corymbia citriodora",152.532061,-29.410984
"Corymbia citriodora",152.795275,-29.576847
"Corymbia citriodora",152.764342,-28.93722
"Corymbia citriodora",152.908752,-30.049839
"Corymbia citriodora",152.658084,-29.848887
"Corymbia citriodora",152.501333,-29.022607
"Corymbia citriodora",152.709911,-28.855076
"Corymbia citriodora",152.58614,-29.338748
"Corymbia citriodora",153.014465,-29.368936
"Corymbia citriodora",152.464688,-29.968887
"Corymbia citriodora",153.117581,-29.968403
"Corymbia citriodora",152.326838,-28.776943
"Corymbia citriodora",152.21776,-30.048416
"Corymbia citriodora",152.542235,-29.062041
"Corymbia citriodora",153.190428,-29.295635
"Corymbia citriodora",145.584434,-16.915133
"Corymbia citriodora",145.376111,-17.173467
"Corymbia citriodora",144.230833,-19.585556
"Corymbia citriodora",150.584405,-22.581755
"Corymbia citriodora",148.219433,-22.858437
"Corymbia citriodora",145.326111,-17.390134
"Corymbia citriodora",152.917736,-27.415073
"Corymbia citriodora",147.98307,-24.885935
"Corymbia citriodora",152.417725,-25.248414
"Corymbia citriodora",150.042771,-26.64009
"Corymbia citriodora",152.91774,-27.581738
"Corymbia citriodora",149.192763,-23.673423
"Corymbia citriodora",145.316667,-17.4
"Corymbia citriodora",145.521667,-16.983889
"Corymbia citriodora",151.276068,-24.22342
"Corymbia citriodora",152.584393,-26.248409
"Corymbia citriodora",152.917731,-26.915075
"Corymbia citriodora",151.917732,-25.248416
"Corymbia citriodora",150.084434,-26.415088
"Corymbia citriodora",145.2975,-17.379167
"Corymbia citriodora",149.209442,-25.306754
"Corymbia citriodora",151.276069,-24.673417
"Corymbia citriodora",151.3908,-25.992862
"Corymbia citriodora",152.909406,-27.623405
"Corymbia citriodora",151.176078,-25.506751
"Corymbia citriodora",152.842727,-26.373409
"Corymbia citriodora",146.926136,-24.323443
"Corymbia citriodora",145.057889,-15.624056
"Corymbia citriodora",152.849958,-27.421739
"Corymbia citriodora",144.180833,-19.516667
"Corymbia citriodora",151.24275,-26.106751
"Corymbia citriodora",145.251111,-17.415134
"Corymbia citriodora",143.996111,-19.568889
"Corymbia citriodora",153.009398,-27.506734
"Corymbia citriodora",145.161942,-16.501247
"Corymbia citriodora",152.722187,-28.667582
"Corymbia citriodora",152.515241,-29.687438
"Corymbia citriodora",153.389957,-28.661373
"Corymbia citriodora",152.783774,-30.039314
"Corymbia citriodora",153.381635,-28.101537
"Corymbia citriodora",144.306527,-38.176045
"Corymbia citriodora",152.451789,-27.529219
"Corymbia citriodora",138.85,-34.633333
"Corymbia citriodora",148.234238,-24.223643
"Corymbia citriodora",152.477546,-28.892506
"Corymbia citriodora",152.495881,-30.051836
"Corymbia citriodora",152.666503,-29.705859
"Corymbia citriodora",152.517138,-29.614794
"Corymbia citriodora",152.978972,-30.199589
"Corymbia citriodora",152.585019,-29.942618
"Corymbia citriodora",152.51956,-29.648646
"Corymbia citriodora",152.835164,-29.032232
"Corymbia citriodora",152.968821,-30.10484
"Corymbia citriodora",153.110926,-30.064489
"Corymbia citriodora",152.425425,-29.311651
"Corymbia citriodora",153.140641,-29.891648
"Corymbia citriodora",153.14763,-29.736706
"Corymbia citriodora",152.815705,-29.042045
"Corymbia citriodora",152.718897,-29.422196
"Corymbia citriodora",152.414923,-29.309674
"Corymbia citriodora",153.090921,-29.465251
"Corymbia citriodora",152.641447,-29.716687
"Corymbia citriodora",152.591731,-29.950869
"Corymbia citriodora",152.926769,-30.181874
"Corymbia citriodora",152.552501,-28.757786
"Corymbia citriodora",152.647992,-29.542649
"Corymbia citriodora",152.670106,-29.701004
"Corymbia citriodora",144.994825,-37.71255
"Corymbia citriodora",152.283333,-25.233333
"Corymbia citriodora",152.1,-25.433333
"Corymbia citriodora",152.566667,-27.6
"Corymbia citriodora",149.783333,-30.333333
"Corymbia citriodora",151.45,-27.766667
"Corymbia citriodora",145.383333,-17.383333
"Corymbia citriodora",152.8625,-28.585
"Corymbia citriodora",145.383333,-17.366667
"Corymbia citriodora",148.15,-23.55
"Corymbia citriodora",152.2,-24.916667
"Corymbia citriodora",150.933333,-31.083333
"Corymbia citriodora",150.700278,-33.593056
"Corymbia citriodora",148.277639,-25.107333
"Corymbia citriodora",152.187308,-30.094723
"Corymbia citriodora",152.72407,-29.415438
"Corymbia citriodora",152.519795,-29.607688
"Corymbia citriodora",152.392237,-29.307994
"Corymbia citriodora",152.775915,-30.074948
"Corymbia citriodora",152.264576,-28.890063
"Corymbia citriodora",152.675779,-29.704862
"Corymbia citriodora",152.734408,-29.404177
"Corymbia citriodora",152.743583,-28.837904
"Corymbia citriodora",153.098174,-29.888528
"Corymbia citriodora",152.972889,-30.105085
"Corymbia citriodora",153.128191,-29.874739
"Corymbia citriodora",152.412522,-27.564208
"Corymbia citriodora",152.895813,-27.372791
"Corymbia citriodora",153.062637,-28.94863
"Corymbia citriodora",152.462059,-30.071781
"Corymbia citriodora",152.670213,-29.699804
"Corymbia citriodora",152.791608,-29.261968
"Corymbia citriodora",152.648245,-29.597648
"Corymbia citriodora",152.692352,-29.420011
"Corymbia citriodora",152.990048,-30.187164
"Corymbia citriodora",152.971833,-27.715389
"Corymbia citriodora",153.18714,-27.70083
"Corymbia citriodora",152.339663,-27.446864
"Corymbia citriodora",152.864275,-27.692307
"Corymbia citriodora",115.833333,-31.958333
"Corymbia citriodora",152.863205,-27.531133
"Corymbia citriodora",152.771257,-30.069976
"Corymbia citriodora",152.687078,-29.678311
"Corymbia citriodora",152.508415,-28.992832
"Corymbia citriodora",152.643852,-29.720646
"Corymbia citriodora",152.736017,-28.659242
"Corymbia citriodora",153.096469,-30.070564
"Corymbia citriodora",152.658033,-29.746567
"Corymbia citriodora",152.446323,-28.958717
"Corymbia citriodora",152.699141,-29.006263
"Corymbia citriodora",153.189592,-27.604812
"Corymbia citriodora",153.151622,-27.619212
"Corymbia citriodora",138.63686,-34.990574
"Corymbia citriodora",152.852673,-27.431145
"Corymbia citriodora",152.136214,-27.497622
"Corymbia citriodora",153.133063,-27.61934
"Corymbia citriodora",152.633543,-25.870212
"Corymbia citriodora",152.141647,-27.467222
"Corymbia citriodora",153.150309,-29.744104
"Corymbia citriodora",152.392757,-29.931748
"Corymbia citriodora",152.714481,-28.864093
"Corymbia citriodora",152.87021,-30.0691
"Corymbia citriodora",152.728247,-29.988544
"Corymbia citriodora",152.500186,-29.604908
"Corymbia citriodora",152.99247,-30.176046
"Corymbia citriodora",152.543821,-29.935416
"Corymbia citriodora",152.984044,-30.126041
"Corymbia citriodora",152.614358,-28.952234
"Corymbia citriodora",152.499457,-29.022031
"Corymbia citriodora",152.970528,-29.885628
"Corymbia citriodora",152.399317,-29.335083
"Corymbia citriodora",152.780167,-30.02893
"Corymbia citriodora",152.677365,-29.703495
"Corymbia citriodora",145.25,-17.416667
"Corymbia citriodora",145.316667,-17.383333
"Corymbia citriodora",150.416667,-25.316667
"Corymbia citriodora",145.416667,-17.25
"Corymbia citriodora",145.666667,-17.166667
"Corymbia citriodora",144.916667,-17.333333
"Corymbia citriodora",145.5,-17.083333
"Corymbia citriodora",145.216667,-17.366667
"Corymbia citriodora",145.416667,-17.166667
"Corymbia citriodora",145.583333,-17.016667
"Corymbia citriodora",145.5,-16.916667
"Corymbia citriodora",145.057778,-15.624167
"Corymbia citriodora",145.333333,-17.133333
"Corymbia citriodora",153.05,-27.283333
"Corymbia citriodora",151.08333,-25.01667
"Corymbia citriodora",144.95,-20.38333
"Corymbia citriodora",152.9906,-30.181298
"Corymbia citriodora",152.698203,-29.004086
"Corymbia citriodora",152.900462,-30.040808
"Corymbia citriodora",152.343651,-29.689857
"Corymbia citriodora",149.884387,-26.409331
"Corymbia citriodora",151.773572,-25.94536
"Corymbia citriodora",150.495246,-23.602032
"Corymbia citriodora",152.002732,-25.673693
"Corymbia citriodora",150.410959,-25.941571
"Corymbia citriodora",151.165236,-23.730643
"Corymbia citriodora",149.26725,-25.072208
"Corymbia citriodora",151.886898,-25.345916
"Corymbia citriodora",152.084398,-25.765081
"Corymbia citriodora",152.557009,-25.646003
"Corymbia citriodora",152.734413,-28.225337
"Corymbia citriodora",151.343288,-23.933143
"Corymbia citriodora",151.317735,-24.531752
"Corymbia citriodora",149.142638,-24.301955
"Corymbia citriodora",151.812737,-25.779527
"Corymbia citriodora",151.451345,-24.868418
"Corymbia citriodora",153.290666,-27.992585
"Corymbia citriodora",145.4475,-18.359167
"Corymbia citriodora",150.457604,-25.962756
"Corymbia citriodora",149.302824,-25.112152
"Corymbia citriodora",152.08273,-25.141144
"Corymbia citriodora",153.152469,-27.622643
"Corymbia citriodora",152.706334,-25.767299
"Corymbia citriodora",149.317764,-24.115084
"Corymbia citriodora",151.76246,-25.742305
"Corymbia citriodora",148.245027,-22.434796
"Corymbia citriodora",151.706628,-25.814527
"Corymbia citriodora",150.631554,-24.214037
"Corymbia citriodora",152.580256,-25.625183
"Corymbia citriodora",145.366666,-17.343189
"Corymbia citriodora",152.052448,-24.98286
"Corymbia citriodora",152.8558,-26.4014
"Corymbia citriodora",152.775404,-26.110315
"Corymbia citriodora",151.18579,-23.915088
"Corymbia citriodora",151.107463,-25.203417
"Corymbia citriodora",151.50625,-26.29
"Corymbia citriodora",148.415036,-22.948417
"Corymbia citriodora",150.947462,-24.685361
