"species","X","Y"
"Eucalyptus globulus",150.23,-32.75
"Eucalyptus globulus",147.23,-43.08
"Eucalyptus globulus",144.37,-37.52
"Eucalyptus globulus",149.6,-36.8
"Eucalyptus globulus",150.300358,-34.655625
"Eucalyptus globulus",149.78,-35.08
"Eucalyptus globulus",149.03,-37.55
"Eucalyptus globulus",147.9,-43.05
"Eucalyptus globulus",147.58,-37
"Eucalyptus globulus",147.25,-42.82
"Eucalyptus globulus",144.45,-37.62
"Eucalyptus globulus",149.38,-36.6
"Eucalyptus globulus",151.27,-33.7
"Eucalyptus globulus",150.1,-36.3
"Eucalyptus globulus",150.03,-33.82
"Eucalyptus globulus",147.13,-36.68
"Eucalyptus globulus",148.60633,-34.972217
"Eucalyptus globulus",149.456804,-37.107436
"Eucalyptus globulus",150.117872,-36.248435
"Eucalyptus globulus",149.47025,-36.951699
"Eucalyptus globulus",150.234491,-32.715097
"Eucalyptus globulus",149.762772,-36.410759
"Eucalyptus globulus",148.445139,-35.040288
"Eucalyptus globulus",150.98139,-33.72787
"Eucalyptus globulus",150.589737,-34.193162
"Eucalyptus globulus",149.23803,-35.357892
"Eucalyptus globulus",149.729654,-36.847158
"Eucalyptus globulus",148.586445,-34.949261
"Eucalyptus globulus",149.436324,-36.919505
"Eucalyptus globulus",152.217187,-30.901318
"Eucalyptus globulus",149.642924,-37.05736
"Eucalyptus globulus",143.62444,-37.72472
"Eucalyptus globulus",145.04417,-37.62222
"Eucalyptus globulus",146.57076,-37.59129
"Eucalyptus globulus",146.81222,-36.2825
"Eucalyptus globulus",143.93245,-38.47062
"Eucalyptus globulus",145.69434,-36.88943
"Eucalyptus globulus",149.31528,-37.49583
"Eucalyptus globulus",148.0201,-37.4614
"Eucalyptus globulus",145.62968,-36.89312
"Eucalyptus globulus",149.15125,-37.31511
"Eucalyptus globulus",145.68481,-36.82449
"Eucalyptus globulus",147.98583,-37.45861
"Eucalyptus globulus",147.0745,-36.82439
"Eucalyptus globulus",147.21056,-36.74306
"Eucalyptus globulus",145.40527,-36.87391
"Eucalyptus globulus",147.66236,-37.32429
"Eucalyptus globulus",145.92639,-36.83167
"Eucalyptus globulus",143.35899,-37.08053
"Eucalyptus globulus",147.47927,-36.2036
"Eucalyptus globulus",146.59583,-38.44139
"Eucalyptus globulus",146.2319,-36.9425
"Eucalyptus globulus",147.72083,-36.04722
"Eucalyptus globulus",143.56548,-37.67267
"Eucalyptus globulus",142.86453,-37.87056
"Eucalyptus globulus",143.62028,-38.78722
"Eucalyptus globulus",148.66556,-37.56722
"Eucalyptus globulus",143.71044,-37.38237
"Eucalyptus globulus",145.46116,-36.87011
"Eucalyptus globulus",145.65974,-36.87828
"Eucalyptus globulus",145.86201,-37.3185
"Eucalyptus globulus",145.85389,-36.83583
"Eucalyptus globulus",146.4175,-38.36611
"Eucalyptus globulus",143.45917,-38.71139
"Eucalyptus globulus",145.78472,-37.53917
"Eucalyptus globulus",141.72564,-37.77026
"Eucalyptus globulus",148.91806,-37.63167
"Eucalyptus globulus",146.69556,-38.42472
"Eucalyptus globulus",145.90722,-38.52528
"Eucalyptus globulus",147.88333,-36.99722
"Eucalyptus globulus",145.84084,-37.17627
"Eucalyptus globulus",144.0078,-38.4525
"Eucalyptus globulus",149.62398,-37.38849
"Eucalyptus globulus",143.77611,-37.40278
"Eucalyptus globulus",148.62639,-37.44
"Eucalyptus globulus",148.69972,-37.29167
"Eucalyptus globulus",145.21473,-37.1625
"Eucalyptus globulus",146.08556,-36.89222
"Eucalyptus globulus",148.64556,-37.57528
"Eucalyptus globulus",148.64917,-37.57139
"Eucalyptus globulus",145.34111,-37.7683
"Eucalyptus globulus",146.6467,-37.76
"Eucalyptus globulus",143.82276,-37.81716
"Eucalyptus globulus",148.69916,-37.2947
"Eucalyptus globulus",143.62291,-38.73689
"Eucalyptus globulus",148.73667,-37.67472
"Eucalyptus globulus",143.55757,-37.67849
"Eucalyptus globulus",145.71939,-36.89979
"Eucalyptus globulus",143.27056,-37.3
"Eucalyptus globulus",145.0408,-37.6618
"Eucalyptus globulus",141.84988,-37.6776
"Eucalyptus globulus",147.56111,-36.16667
"Eucalyptus globulus",146.96056,-37.67611
"Eucalyptus globulus",147.82556,-36.99167
"Eucalyptus globulus",144.0158,-38.451
"Eucalyptus globulus",144.28939,-37.4472
"Eucalyptus globulus",147.29269,-36.55617
"Eucalyptus globulus",144.01806,-38.43028
"Eucalyptus globulus",149.20111,-37.24833
"Eucalyptus globulus",147.58223,-36.6003
"Eucalyptus globulus",143.56472,-38.79139
"Eucalyptus globulus",147.5899,-37.0463
"Eucalyptus globulus",143.62139,-38.78833
"Eucalyptus globulus",143.09442,-37.53896
"Eucalyptus globulus",145.26861,-38.0192
"Eucalyptus globulus",148.0375,-37.47389
"Eucalyptus globulus",120.169975,-1.894027
"Eucalyptus globulus",121.866667,-33.783333
"Eucalyptus globulus",144.416667,-37.616667
"Eucalyptus globulus",147.216667,-36.816667
"Eucalyptus globulus",149.78,-35.6
"Eucalyptus globulus",146.88,-42.82
"Eucalyptus globulus",144.42,-37.62
"Eucalyptus globulus",144.65,-37.62
"Eucalyptus globulus",149.8058,-35.5794
"Eucalyptus globulus",149.443344,-37.036525
"Eucalyptus globulus",149.540999,-37.066937
"Eucalyptus globulus",148.612044,-34.942387
"Eucalyptus globulus",149.501226,-36.765142
"Eucalyptus globulus",150.039274,-36.288217
"Eucalyptus globulus",152.21777,-30.901401
"Eucalyptus globulus",149.769806,-36.332734
"Eucalyptus globulus",149.598366,-33.525791
"Eucalyptus globulus",149.762568,-36.40815
"Eucalyptus globulus",148.151215,-36.462446
"Eucalyptus globulus",150.318944,-35.586135
"Eucalyptus globulus",150.234491,-32.74843
"Eucalyptus globulus",149.434831,-36.921254
"Eucalyptus globulus",149.843704,-36.534525
"Eucalyptus globulus",147.843709,-35.799549
"Eucalyptus globulus",149.609002,-37.060395
"Eucalyptus globulus",150.038056,-36.288935
"Eucalyptus globulus",149.722917,-36.398436
"Eucalyptus globulus",149.650924,-36.831818
"Eucalyptus globulus",149.454526,-36.950859
"Eucalyptus globulus",149.748171,-35.584039
"Eucalyptus globulus",148.602788,-34.944989
"Eucalyptus globulus",149.454503,-36.950854
"Eucalyptus globulus",149.737918,-36.387837
"Eucalyptus globulus",144.2833,-37.45
"Eucalyptus globulus",152.3167,-30.8667
"Eucalyptus globulus",142.3333,-37.6333
"Eucalyptus globulus",144.4167,-37.95
"Eucalyptus globulus",145.6667,-36.95
"Eucalyptus globulus",147.8667,-37.8833
"Eucalyptus globulus",145.95,-38.0333
"Eucalyptus globulus",148.5556,-37.4139
"Eucalyptus globulus",144.4167,-37.6167
"Eucalyptus globulus",145.45,-37.1333
"Eucalyptus globulus",149.2,-37.45
"Eucalyptus globulus",149.6167,-37.4
"Eucalyptus globulus",149.3667,-37.5667
"Eucalyptus globulus",146.1,-38.75
"Eucalyptus globulus",147.1333,-36.6833
"Eucalyptus globulus",146.0833,-36.8833
"Eucalyptus globulus",146.0667,-37.95
"Eucalyptus globulus",146.3333,-39.0167
"Eucalyptus globulus",147.85,-37.8667
"Eucalyptus globulus",144.4333,-37.5
"Eucalyptus globulus",148.5,-37.55
"Eucalyptus globulus",148.3333,-37.2833
"Eucalyptus globulus",147.8333,-37.4167
"Eucalyptus globulus",148.63,-37.3833
"Eucalyptus globulus",149.0167,-37.55
"Eucalyptus globulus",146.7,-37.8167
"Eucalyptus globulus",149.869527,-36.470282
"Eucalyptus globulus",147.841897,-35.807153
"Eucalyptus globulus",149.74984,-35.584452
"Eucalyptus globulus",149.629615,-36.83157
"Eucalyptus globulus",147.93924,-35.948057
"Eucalyptus globulus",149.439357,-37.03138
"Eucalyptus globulus",149.439938,-36.895549
"Eucalyptus globulus",149.269539,-37.110943
"Eucalyptus globulus",150.019502,-35.609053
"Eucalyptus globulus",147.34023,-35.95908
"Eucalyptus globulus",149.638902,-36.842134
"Eucalyptus globulus",148.032584,-35.810045
"Eucalyptus globulus",149.860224,-37.053526
"Eucalyptus globulus",147.331795,-42.907409
"Eucalyptus globulus",147.339355,-42.968602
"Eucalyptus globulus",148.35617,-35.594763
"Eucalyptus globulus",147.322533,-42.865093
"Eucalyptus globulus",144.885844,-37.817541
"Eucalyptus globulus",138.718337,-35.067711
"Eucalyptus globulus",144.755341,-37.247681
"Eucalyptus globulus",147.300117,-42.885123
"Eucalyptus globulus",142.531784,-38.390137
"Eucalyptus globulus",147.322917,-42.864727
"Eucalyptus globulus",145.282004,-38.140271
"Eucalyptus globulus",147.350711,-42.93002
"Eucalyptus globulus",147.321364,-42.862412
"Eucalyptus globulus",147.7675,-36.90778
"Eucalyptus globulus",145.15694,-37.7039
"Eucalyptus globulus",145.08609,-37.63028
"Eucalyptus globulus",146.35833,-37.10972
"Eucalyptus globulus",145.72886,-36.92282
"Eucalyptus globulus",147.55139,-36.64972
"Eucalyptus globulus",146.20129,-36.94848
"Eucalyptus globulus",148.71917,-37.25389
"Eucalyptus globulus",146.69028,-38.40944
"Eucalyptus globulus",147.95694,-37.87611
"Eucalyptus globulus",144.10806,-37.57806
"Eucalyptus globulus",148.75694,-37.47889
"Eucalyptus globulus",147.26107,-36.70274
"Eucalyptus globulus",148.6425,-37.57444
"Eucalyptus globulus",145.925,-38.1844
"Eucalyptus globulus",148.72139,-37.64139
"Eucalyptus globulus",147.7651,-36.8925
"Eucalyptus globulus",145.94194,-37.2275
"Eucalyptus globulus",147.16404,-36.65492
"Eucalyptus globulus",143.25918,-36.86066
"Eucalyptus globulus",143.38306,-37.69167
"Eucalyptus globulus",148.92917,-37.40583
"Eucalyptus globulus",143.8876,-37.63457
"Eucalyptus globulus",148.30972,-37.15667
"Eucalyptus globulus",144.0494,-38.4344
"Eucalyptus globulus",144.28466,-37.4485
"Eucalyptus globulus",147.8875,-36.84
"Eucalyptus globulus",147.91794,-37.61513
"Eucalyptus globulus",143.26032,-37.2808
"Eucalyptus globulus",143.92231,-38.47811
"Eucalyptus globulus",148.64972,-37.57333
"Eucalyptus globulus",145.76178,-36.79973
"Eucalyptus globulus",149.55111,-37.465
"Eucalyptus globulus",145.76224,-36.75553
"Eucalyptus globulus",143.77401,-37.82544
"Eucalyptus globulus",143.2348,-37.27982
"Eucalyptus globulus",145.39874,-36.8989
"Eucalyptus globulus",148.21793,-37.56512
"Eucalyptus globulus",145.73139,-36.91722
"Eucalyptus globulus",147.99797,-37.4649
"Eucalyptus globulus",148.30158,-37.42244
"Eucalyptus globulus",148.58611,-37.44278
"Eucalyptus globulus",143.49256,-38.58518
"Eucalyptus globulus",145.075,-37.88222
"Eucalyptus globulus",143.39676,-37.78227
"Eucalyptus globulus",147.11111,-36.75417
"Eucalyptus globulus",143.27528,-37.28913
"Eucalyptus globulus",145.86108,-36.81363
"Eucalyptus globulus",143.80972,-38.62361
"Eucalyptus globulus",147.41793,-36.94846
"Eucalyptus globulus",148.075,-37.37611
"Eucalyptus globulus",148.8025,-37.60667
"Eucalyptus globulus",144.29011,-37.44677
"Eucalyptus globulus",143.26932,-36.85958
"Eucalyptus globulus",146.43472,-38.065
"Eucalyptus globulus",143.53778,-38.75472
"Eucalyptus globulus",145.66634,-36.82497
"Eucalyptus globulus",148.67333,-37.29972
"Eucalyptus globulus",141.7579,-37.76055
"Eucalyptus globulus",146.1346,-36.7743
"Eucalyptus globulus",145.02806,-37.7953
"Eucalyptus globulus",149.62005,-37.39513
"Eucalyptus globulus",147.02944,-36.88222
"Eucalyptus globulus",143.20917,-37.00861
"Eucalyptus globulus",145.34944,-37.93472
"Eucalyptus globulus",143.3837,-37.0711
"Eucalyptus globulus",147.8575,-36.99444
"Eucalyptus globulus",144.0162,-38.4506
"Eucalyptus globulus",144.28884,-37.44588
"Eucalyptus globulus",146.01768,-36.84209
"Eucalyptus globulus",146.41306,-36.7639
"Eucalyptus globulus",143.46037,-37.79195
"Eucalyptus globulus",141.81332,-37.84603
"Eucalyptus globulus",145.73944,-36.90711
"Eucalyptus globulus",147.53472,-36.265
"Eucalyptus globulus",144.2615,-37.62356
"Eucalyptus globulus",146.00333,-37.29361
"Eucalyptus globulus",143.07435,-37.45995
"Eucalyptus globulus",143.26,-36.85306
"Eucalyptus globulus",145.76115,-36.84578
"Eucalyptus globulus",143.44118,-38.72524
"Eucalyptus globulus",146.39389,-38.37139
"Eucalyptus globulus",145.5168,-38.4223
"Eucalyptus globulus",143.71528,-38.71222
"Eucalyptus globulus",145.82431,-36.82107
"Eucalyptus globulus",147.85972,-37.08361
"Eucalyptus globulus",143.41506,-37.7428
"Eucalyptus globulus",146.4225,-38.37389
"Eucalyptus globulus",146.38268,-37.0108
"Eucalyptus globulus",145.42235,-38.0741
"Eucalyptus globulus",143.92352,-38.4561
"Eucalyptus globulus",145.16734,-37.1506
"Eucalyptus globulus",148.44806,-37.14111
"Eucalyptus globulus",147.21167,-36.73389
"Eucalyptus globulus",144.04845,-37.66377
"Eucalyptus globulus",145.68232,-36.82928
"Eucalyptus globulus",145.42444,-38.06861
"Eucalyptus globulus",146.54222,-38.38944
"Eucalyptus globulus",143.23043,-37.78268
"Eucalyptus globulus",144.64355,-37.36928
"Eucalyptus globulus",143.8875,-37.6344
"Eucalyptus globulus",144.0079,-38.4525
"Eucalyptus globulus",148.11967,-37.2404
"Eucalyptus globulus",145.81806,-37.40194
"Eucalyptus globulus",144.28848,-37.4463
"Eucalyptus globulus",146.4566,-38.607
"Eucalyptus globulus",148.25126,-37.28179
"Eucalyptus globulus",148.05139,-37.44833
"Eucalyptus globulus",148.93028,-37.40583
"Eucalyptus globulus",145.66796,-36.94848
"Eucalyptus globulus",143.52389,-38.78139
"Eucalyptus globulus",147.07424,-36.824
"Eucalyptus globulus",146.72917,-36.44917
"Eucalyptus globulus",143.39412,-37.81716
"Eucalyptus globulus",149.20389,-37.31778
"Eucalyptus globulus",145.66595,-36.82455
"Eucalyptus globulus",147.69054,-36.29338
"Eucalyptus globulus",145.20824,-37.11718
"Eucalyptus globulus",146.4075,-38.35361
"Eucalyptus globulus",143.23333,-37.30667
"Eucalyptus globulus",147.81389,-36.68944
"Eucalyptus globulus",145.65795,-36.83596
"Eucalyptus globulus",143.35413,-36.91118
"Eucalyptus globulus",147.44925,-36.49916
"Eucalyptus globulus",143.22808,-37.28428
"Eucalyptus globulus",148.21833,-37.37083
"Eucalyptus globulus",144.0502,-38.4344
"Eucalyptus globulus",145.70353,-36.85128
"Eucalyptus globulus",145.08833,-38.17972
"Eucalyptus globulus",146.3178,-37.0322
"Eucalyptus globulus",146.69361,-38.42667
"Eucalyptus globulus",143.53194,-38.76333
"Eucalyptus globulus",143.67116,-38.69709
"Eucalyptus globulus",149.27194,-37.37611
"Eucalyptus globulus",143.71802,-38.71518
"Eucalyptus globulus",146.47361,-38.36194
"Eucalyptus globulus",147.2255,-36.79928
"Eucalyptus globulus",143.25278,-37.30167
"Eucalyptus globulus",143.26406,-36.87042
"Eucalyptus globulus",146.98472,-37.73167
"Eucalyptus globulus",146.12806,-36.80583
"Eucalyptus globulus",144.64611,-37.9053
"Eucalyptus globulus",147.18203,-36.5148
"Eucalyptus globulus",145.78722,-36.73528
"Eucalyptus globulus",149.16222,-37.26861
"Eucalyptus globulus",145.7125,-38.6267
"Eucalyptus globulus",147.85583,-37.08583
"Eucalyptus globulus",144.28919,-37.44676
"Eucalyptus globulus",144.422868,-37.941786
"Eucalyptus globulus",145.870417,-36.779583
"Eucalyptus globulus",147.866667,-42.3
"Eucalyptus globulus",150.111465,-36.089129
"Eucalyptus globulus",147.947,-42.646
"Eucalyptus globulus",147.94,-42.73
"Eucalyptus globulus",143.976699,-38.493843
"Eucalyptus globulus",147.098057,-43.144395
"Eucalyptus globulus",147.366667,-42.833333
"Eucalyptus globulus",147.716667,-42.616667
"Eucalyptus globulus",145.366667,-42.116667
"Eucalyptus globulus",148.53889,-37.27611
"Eucalyptus globulus",143.22361,-37.30667
"Eucalyptus globulus",148.78694,-37.60583
"Eucalyptus globulus",143.90703,-37.64854
"Eucalyptus globulus",145.62952,-36.89332
"Eucalyptus globulus",147.99132,-36.4129
"Eucalyptus globulus",143.25339,-36.98697
"Eucalyptus globulus",148.30694,-37.42056
"Eucalyptus globulus",146.55472,-38.00972
"Eucalyptus globulus",148.31806,-37.415
"Eucalyptus globulus",148.55389,-37.45889
"Eucalyptus globulus",142.88067,-38.47919
"Eucalyptus globulus",145.15556,-37.90333
"Eucalyptus globulus",144.05112,-38.11097
"Eucalyptus globulus",143.20217,-36.97585
"Eucalyptus globulus",145.15833,-37.74778
"Eucalyptus globulus",144.0083,-38.4525
"Eucalyptus globulus",149.15125,-37.56511
"Eucalyptus globulus",149.70611,-37.48528
"Eucalyptus globulus",148.04278,-36.34833
"Eucalyptus globulus",149.01792,-37.54845
"Eucalyptus globulus",145.8575,-36.82056
"Eucalyptus globulus",148.64806,-37.57194
"Eucalyptus globulus",148.04722,-37.80389
"Eucalyptus globulus",146.7325,-36.46611
"Eucalyptus globulus",147.52711,-36.628
"Eucalyptus globulus",148.64806,-37.57111
"Eucalyptus globulus",145.81461,-36.90744
"Eucalyptus globulus",147.81361,-36.72944
"Eucalyptus globulus",147.3988,-36.1389
"Eucalyptus globulus",143.73076,-38.54336
"Eucalyptus globulus",147.47139,-36.86444
"Eucalyptus globulus",144.98139,-37.65944
"Eucalyptus globulus",148.64472,-37.57417
"Eucalyptus globulus",146.00139,-37.28167
"Eucalyptus globulus",144.0157,-38.4511
"Eucalyptus globulus",147.1975,-36.34111
"Eucalyptus globulus",144.0529,-38.4338
"Eucalyptus globulus",147.83889,-36.86361
"Eucalyptus globulus",146.70127,-36.41513
"Eucalyptus globulus",143.69538,-38.59547
"Eucalyptus globulus",143.27972,-37.06833
"Eucalyptus globulus",143.83333,-38.46917
"Eucalyptus globulus",147.9586,-37.8769
"Eucalyptus globulus",149.62754,-37.39014
"Eucalyptus globulus",148.17917,-37.37611
"Eucalyptus globulus",146.26612,-37.38176
"Eucalyptus globulus",147.11666,-36.7318
"Eucalyptus globulus",143.26806,-36.93167
"Eucalyptus globulus",145.49444,-38.11694
"Eucalyptus globulus",148.45139,-37.49556
"Eucalyptus globulus",149.62327,-37.4064
"Eucalyptus globulus",141.7762,-37.5427
"Eucalyptus globulus",143.62139,-38.79167
"Eucalyptus globulus",143.64949,-37.82927
"Eucalyptus globulus",143.67776,-37.56744
"Eucalyptus globulus",148.64694,-37.57444
"Eucalyptus globulus",147.07579,-36.82608
"Eucalyptus globulus",143.20133,-37.23184
"Eucalyptus globulus",145.80583,-36.92805
"Eucalyptus globulus",144.0159,-38.4509
"Eucalyptus globulus",143.26145,-36.85973
"Eucalyptus globulus",145.75665,-36.74933
"Eucalyptus globulus",143.53806,-38.77083
"Eucalyptus globulus",144.0533,-38.4338
"Eucalyptus globulus",148.64028,-37.57083
"Eucalyptus globulus",148.0475,-37.8639
"Eucalyptus globulus",148.64139,-37.57139
"Eucalyptus globulus",146.80139,-37.78194
"Eucalyptus globulus",143.77336,-38.32014
"Eucalyptus globulus",142.18333,-38.17833
"Eucalyptus globulus",146.9893,-36.54944
"Eucalyptus globulus",145.87361,-37.26944
"Eucalyptus globulus",145.08416,-38.21826
"Eucalyptus globulus",146.5021,-38.3308
"Eucalyptus globulus",147.74472,-36.0325
"Eucalyptus globulus",144.0538,-38.4338
"Eucalyptus globulus",143.26029,-36.85886
"Eucalyptus globulus",143.64769,-38.73311
"Eucalyptus globulus",147.8825,-36.99556
"Eucalyptus globulus",145.09306,-37.80944
"Eucalyptus globulus",147.6669,-37.33438
"Eucalyptus globulus",147.7952,-35.9987
"Eucalyptus globulus",141.45,-38.1
"Eucalyptus globulus",150.026031,-33.815583
"Eucalyptus globulus",143.20133,-37.21518
"Eucalyptus globulus",143.88444,-37.61278
"Eucalyptus globulus",144.0497,-38.4344
"Eucalyptus globulus",144.28888,-37.44636
"Eucalyptus globulus",145.8618,-36.7399
"Eucalyptus globulus",144.02778,-38.44139
"Eucalyptus globulus",144.0539,-38.4338
"Eucalyptus globulus",145.20034,-37.164
"Eucalyptus globulus",145.80125,-36.83925
"Eucalyptus globulus",147.88222,-36.99444
"Eucalyptus globulus",143.55667,-38.75972
"Eucalyptus globulus",145.23444,-38.1267
"Eucalyptus globulus",147.05368,-37.64355
"Eucalyptus globulus",148.64389,-37.57389
"Eucalyptus globulus",149.35722,-37.52194
"Eucalyptus globulus",143.56472,-38.79444
"Eucalyptus globulus",143.89943,-38.51249
"Eucalyptus globulus",148.45694,-37.13833
"Eucalyptus globulus",147.22139,-36.80833
"Eucalyptus globulus",147.84167,-36.95111
"Eucalyptus globulus",148.65583,-37.42139
"Eucalyptus globulus",143.69376,-37.53139
"Eucalyptus globulus",146.60139,-37.71528
"Eucalyptus globulus",149.62667,-37.39833
"Eucalyptus globulus",143.45417,-38.73111
"Eucalyptus globulus",145.50694,-37.09417
"Eucalyptus globulus",148.45139,-37.38444
"Eucalyptus globulus",148.57778,-37.52167
"Eucalyptus globulus",145.85889,-36.86583
"Eucalyptus globulus",148.53472,-37.44833
"Eucalyptus globulus",147.57,-37.06889
"Eucalyptus globulus",148.84028,-37.49694
"Eucalyptus globulus",143.36666,-37.08204
"Eucalyptus globulus",147.72639,-37.84
"Eucalyptus globulus",143.26845,-36.86771
"Eucalyptus globulus",147.25139,-37.665
"Eucalyptus globulus",147.6609,-36.5822
"Eucalyptus globulus",146.35608,-36.75354
"Eucalyptus globulus",148.63917,-37.57056
"Eucalyptus globulus",143.69006,-37.63528
"Eucalyptus globulus",145.81647,-36.8398
"Eucalyptus globulus",148.31792,-36.88179
"Eucalyptus globulus",145.21778,-38.46389
"Eucalyptus globulus",145.23,-37.82
"Eucalyptus globulus",147.07469,-36.82479
"Eucalyptus globulus",144.0536,-38.4338
"Eucalyptus globulus",148.67806,-37.29778
"Eucalyptus globulus",146.44278,-38.10722
"Eucalyptus globulus",144.03541,-38.41209
"Eucalyptus globulus",146.06797,-37.94848
"Eucalyptus globulus",145.67361,-38.3375
"Eucalyptus globulus",148.60472,-37.51389
"Eucalyptus globulus",147.70125,-36.08179
"Eucalyptus globulus",145.58472,-37.31528
"Eucalyptus globulus",147.88472,-36.98861
"Eucalyptus globulus",146.70899,-38.05733
"Eucalyptus globulus",145.8221,-36.75229
"Eucalyptus globulus",143.16734,-37.6694
"Eucalyptus globulus",147.9653,-37.8686
"Eucalyptus globulus",146.3925,-38.36583
"Eucalyptus globulus",143.26184,-36.98897
"Eucalyptus globulus",148.31806,-37.44833
"Eucalyptus globulus",143.19972,-37.22722
"Eucalyptus globulus",145.98056,-37.33583
"Eucalyptus globulus",144.17373,-37.98542
"Eucalyptus globulus",149.07,-37.55278
"Eucalyptus globulus",143.72998,-37.60281
"Eucalyptus globulus",144.29131,-37.44699
"Eucalyptus globulus",143.26634,-37.31023
"Eucalyptus globulus",147.91111,-36.98139
"Eucalyptus globulus",148.40194,-37.20389
"Eucalyptus globulus",146.3404,-36.76532
"Eucalyptus globulus",143.23472,-37.29833
"Eucalyptus globulus",148.13709,-37.26818
"Eucalyptus globulus",143.26953,-36.96895
"Eucalyptus globulus",147.41792,-36.04846
"Eucalyptus globulus",149.77611,-37.46861
"Eucalyptus globulus",145.40858,-36.88161
"Eucalyptus globulus",150.026749,-33.810262
"Eucalyptus globulus",149.656805,-36.612423
"Eucalyptus globulus",149.868149,-36.958061
"Eucalyptus globulus",148.589234,-35.025592
"Eucalyptus globulus",148.577086,-35.022817
"Eucalyptus globulus",149.784519,-36.898435
"Eucalyptus globulus",149.467931,-37.031744
"Eucalyptus globulus",149.833182,-35.633425
"Eucalyptus globulus",149.596256,-36.840685
"Eucalyptus globulus",149.891213,-36.574533
"Eucalyptus globulus",150.838259,-34.645438
"Eucalyptus globulus",149.460078,-36.960111
"Eucalyptus globulus",149.732123,-36.514965
"Eucalyptus globulus",149.694185,-36.170436
"Eucalyptus globulus",149.479615,-36.925368
"Eucalyptus globulus",148.582468,-35.046126
"Eucalyptus globulus",149.437326,-36.920644
"Eucalyptus globulus",149.582669,-36.785737
"Eucalyptus globulus",149.452328,-36.921542
"Eucalyptus globulus",149.640895,-36.176126
"Eucalyptus globulus",147.290749,-35.912938
"Eucalyptus globulus",148.229222,-36.362443
"Eucalyptus globulus",149.766466,-36.405441
"Eucalyptus globulus",149.417232,-36.926294
"Eucalyptus globulus",148.629297,-34.956583
"Eucalyptus globulus",147.331324,-42.906987
"Eucalyptus globulus",145.077272,-37.753929
"Eucalyptus globulus",144.0076,-38.4805
"Eucalyptus globulus",144.87556,-37.63167
"Eucalyptus globulus",144.21806,-37.06944
"Eucalyptus globulus",148.64472,-37.57222
"Eucalyptus globulus",141.94191,-37.95923
"Eucalyptus globulus",143.2,-37.29139
"Eucalyptus globulus",143.55024,-38.56428
"Eucalyptus globulus",147.53472,-37.715
"Eucalyptus globulus",145.72881,-36.92262
"Eucalyptus globulus",147.91806,-36.98
"Eucalyptus globulus",147.42222,-36.05
"Eucalyptus globulus",143.92917,-38.51778
"Eucalyptus globulus",143.92333,-37.53972
"Eucalyptus globulus",143.87752,-37.71691
"Eucalyptus globulus",145.86139,-36.85806
"Eucalyptus globulus",143.21806,-37.03167
"Eucalyptus globulus",147.22917,-36.74306
"Eucalyptus globulus",143.74577,-37.66516
"Eucalyptus globulus",143.36806,-37.12333
"Eucalyptus globulus",143.65147,-37.98823
"Eucalyptus globulus",146.76806,-36.7125
