"species","X","Y"
"Eucalyptus cinerea",149.991417,-34.741474
"Eucalyptus cinerea",148.967878,-35.548443
"Eucalyptus cinerea",143.906532,-34.747516
"Eucalyptus cinerea",146.726261,-36.290132
"Eucalyptus cinerea",148.959544,-35.54011
"Eucalyptus cinerea",152.026087,-28.190075
"Eucalyptus cinerea",149.342872,-35.556774
"Eucalyptus cinerea",149.473094,-34.939945
"Eucalyptus cinerea",150.73808,-30.749529
"Eucalyptus cinerea",149.233035,-35.345526
"Eucalyptus cinerea",149.967854,-34.848434
"Eucalyptus cinerea",149.478056,-33.55
"Eucalyptus cinerea",149.975112,-34.706851
"Eucalyptus cinerea",149.866345,-33.72234
"Eucalyptus cinerea",150.810275,-33.714378
"Eucalyptus cinerea",149.20477,-34.956293
"Eucalyptus cinerea",148.917641,-34.464479
"Eucalyptus cinerea",138.696667,-34.990278
"Eucalyptus cinerea",148.917643,-34.651703
"Eucalyptus cinerea",146.668802,-36.305891
"Eucalyptus cinerea",140.846392,-37.915392
"Eucalyptus cinerea",150.143011,-34.488162
"Eucalyptus cinerea",149.157315,-35.003998
"Eucalyptus cinerea",149.974835,-34.509914
"Eucalyptus cinerea",149.963853,-35.002023
"Eucalyptus cinerea",149.892221,-34.525663
"Eucalyptus cinerea",149.903687,-34.853484
"Eucalyptus cinerea",150.000159,-34.714988
"Eucalyptus cinerea",149.902596,-34.767276
"Eucalyptus cinerea",149.898818,-34.833455
"Eucalyptus cinerea",146.996828,-36.02435
"Eucalyptus cinerea",149.966754,-34.848572
"Eucalyptus cinerea",146.967959,-36.021338
"Eucalyptus cinerea",150.040777,-35.132751
"Eucalyptus cinerea",149.011267,-34.67725
"Eucalyptus cinerea",150.310621,-34.653354
"Eucalyptus cinerea",149.0934,-34.733933
"Eucalyptus cinerea",148.557124,-34.559902
"Eucalyptus cinerea",149.083665,-34.828698
"Eucalyptus cinerea",149.07022,-34.7831
"Eucalyptus cinerea",148.992623,-34.85256
"Eucalyptus cinerea",149.033725,-34.655124
"Eucalyptus cinerea",146.997456,-36.024473
"Eucalyptus cinerea",149.941741,-34.974917
"Eucalyptus cinerea",149.351205,-35.565107
"Eucalyptus cinerea",148.951526,-35.323273
"Eucalyptus cinerea",149.491475,-35.25309
"Eucalyptus cinerea",150.588711,-34.222262
"Eucalyptus cinerea",146.999356,-36.031371
"Eucalyptus cinerea",149.117862,-34.598441
"Eucalyptus cinerea",149.688711,-32.14835
"Eucalyptus cinerea",148.998913,-34.858737
"Eucalyptus cinerea",150.175385,-34.50418
"Eucalyptus cinerea",149.994089,-34.863675
"Eucalyptus cinerea",149.986527,-34.728032
"Eucalyptus cinerea",149.9305,-34.5054
"Eucalyptus cinerea",149.981518,-34.730805
"Eucalyptus cinerea",150.002819,-34.80739
"Eucalyptus cinerea",151.666667,-30.516667
"Eucalyptus cinerea",151.65,-30.5
"Eucalyptus cinerea",149.183333,-33.983333
"Eucalyptus cinerea",149.333333,-35.133333
"Eucalyptus cinerea",149.716667,-34.75
"Eucalyptus cinerea",149.015168,-34.881517
"Eucalyptus cinerea",150.016908,-35.080557
"Eucalyptus cinerea",149.887653,-34.844916
"Eucalyptus cinerea",149.137985,-34.780604
"Eucalyptus cinerea",150.127968,-34.651592
"Eucalyptus cinerea",150.03135,-34.628266
"Eucalyptus cinerea",148.984544,-35.531777
"Eucalyptus cinerea",149.972626,-34.707218
"Eucalyptus cinerea",146.997418,-36.024381
"Eucalyptus cinerea",149.037023,-34.815645
"Eucalyptus cinerea",150.063692,-34.903794
"Eucalyptus cinerea",150.012499,-34.806544
"Eucalyptus cinerea",150.208503,-34.363737
"Eucalyptus cinerea",149.2496,-34.954564
"Eucalyptus cinerea",149.355193,-35.566439
"Eucalyptus cinerea",148.977786,-36.022544
"Eucalyptus cinerea",149.983493,-34.726836
"Eucalyptus cinerea",146.997093,-36.024397
"Eucalyptus cinerea",150.207106,-34.362225
"Eucalyptus cinerea",149.350474,-35.562746
"Eucalyptus cinerea",149.688887,-33.155629
"Eucalyptus cinerea",151.09093,-33.809652
"Eucalyptus cinerea",149.953486,-34.835379
"Eucalyptus cinerea",149.086285,-35.062236
"Eucalyptus cinerea",149.135681,-35.042127
"Eucalyptus cinerea",149.988662,-34.721607
"Eucalyptus cinerea",148.96474,-34.671006
"Eucalyptus cinerea",150.991678,-33.759039
"Eucalyptus cinerea",150.077665,-33.401655
"Eucalyptus cinerea",149.162194,-35.021432
"Eucalyptus cinerea",149.142448,-35.043955
"Eucalyptus cinerea",150.043618,-35.063247
"Eucalyptus cinerea",147.88361,-36.14056
"Eucalyptus cinerea",146.70521,-36.29996
"Eucalyptus cinerea",146.6878,-36.2756
"Eucalyptus cinerea",148.9833,-35.5333
"Eucalyptus cinerea",146.68972,-36.3361
"Eucalyptus cinerea",146.70447,-36.30128
"Eucalyptus cinerea",146.70452,-36.30162
"Eucalyptus cinerea",146.70892,-36.2938
"Eucalyptus cinerea",145.09,-37.80944
"Eucalyptus cinerea",148.9667,-35.55
"Eucalyptus cinerea",149.3667,-35
"Eucalyptus cinerea",149.566678,-33.429905
"Eucalyptus cinerea",149.966221,-35.007161
"Eucalyptus cinerea",149.655454,-34.137753
"Eucalyptus cinerea",149.09874,-35.008703
"Eucalyptus cinerea",149.861051,-34.684801
"Eucalyptus cinerea",149.896911,-34.836736
"Eucalyptus cinerea",149.471179,-35.01343
"Eucalyptus cinerea",149.878481,-34.819025
"Eucalyptus cinerea",149.746133,-34.750695
"Eucalyptus cinerea",149.23998,-34.922292
"Eucalyptus cinerea",149.793947,-34.817874
"Eucalyptus cinerea",149.087404,-35.006744
"Eucalyptus cinerea",149.248427,-35.435108
"Eucalyptus cinerea",150.012278,-34.768146
"Eucalyptus cinerea",149.095868,-35.009925
"Eucalyptus cinerea",149.86607,-34.721237
"Eucalyptus cinerea",149.859992,-34.794185
"Eucalyptus cinerea",150.097019,-35.116388
"Eucalyptus cinerea",149.184693,-34.681686
"Eucalyptus cinerea",149.847209,-34.841065
"Eucalyptus cinerea",149.201201,-35.048441
"Eucalyptus cinerea",149.129877,-35.050794
"Eucalyptus cinerea",149.087559,-34.700375
"Eucalyptus cinerea",151.044095,-33.877636
"Eucalyptus cinerea",149.072419,-34.864858
"Eucalyptus cinerea",149.488881,-34.955754
"Eucalyptus cinerea",150.010929,-35.077039
"Eucalyptus cinerea",150.868906,-34.400001
"Eucalyptus cinerea",150.001155,-34.703357
"Eucalyptus cinerea",150.179237,-34.467693
"Eucalyptus cinerea",146.705556,-36.295278
"Eucalyptus cinerea",149.366667,-35
"Eucalyptus cinerea",149.1,-35.133333
"Eucalyptus cinerea",149.1,-34.833333
"Eucalyptus cinerea",150.1,-34.716667
"Eucalyptus cinerea",149.116667,-34.6
"Eucalyptus cinerea",149.433333,-34.904167
"Eucalyptus cinerea",149.354167,-35.565278
"Eucalyptus cinerea",149.366667,-35.1
"Eucalyptus cinerea",148.983333,-35.533333
"Eucalyptus cinerea",149.2,-35.05
"Eucalyptus cinerea",149.35,-35.566667
"Eucalyptus cinerea",148.95,-35.533333
"Eucalyptus cinerea",149.351389,-35.562778
"Eucalyptus cinerea",149.15,-35.1
"Eucalyptus cinerea",150.116667,-34.7
"Eucalyptus cinerea",150.016667,-35.166667
"Eucalyptus cinerea",149.96426,-34.70636
"Eucalyptus cinerea",150.661012,-34.229336
"Eucalyptus cinerea",150.638277,-34.196667
"Eucalyptus cinerea",149.469863,-34.934422
"Eucalyptus cinerea",149.156279,-35.006424
"Eucalyptus cinerea",150.025723,-34.666876
"Eucalyptus cinerea",149.71468,-35.013111
"Eucalyptus cinerea",147.022206,-36.052531
"Eucalyptus cinerea",149.463411,-34.9194
"Eucalyptus cinerea",148.917867,-34.748443
"Eucalyptus cinerea",150.276178,-34.490097
"Eucalyptus cinerea",146.656944,-36.316667
"Eucalyptus cinerea",148.917864,-34.415108
"Eucalyptus cinerea",148.892867,-34.756776
"Eucalyptus cinerea",151.992762,-28.040078
"Eucalyptus cinerea",149.376197,-35.006773
"Eucalyptus cinerea",146.6333,-38.0667
"Eucalyptus cinerea",150.1,-34.9667
"Eucalyptus cinerea",146.6667,-36.3
"Eucalyptus cinerea",149.35,-35.5667
"Eucalyptus cinerea",146.7167,-36.2833
"Eucalyptus cinerea",151.24981,-33.943699
"Eucalyptus cinerea",150.79346,-33.836872
"Eucalyptus cinerea",149.395833,-33.500556
"Eucalyptus cinerea",148.97,-35.55
"Eucalyptus cinerea",150.27,-34.48
"Eucalyptus cinerea",148.88,-34.75
"Eucalyptus cinerea",149.67,-34.17
"Eucalyptus cinerea",149.12,-35.03
"Eucalyptus cinerea",149.17,-34.85
"Eucalyptus cinerea",149.83,-34.73
"Eucalyptus cinerea",149.3,-34.77
"Eucalyptus cinerea",146.67849,-36.27875
"Eucalyptus cinerea",146.68905,-36.27402
"Eucalyptus cinerea",146.70667,-36.29472
"Eucalyptus cinerea",149.813,-34.821
"Eucalyptus cinerea",149.0848,-34.6977
"Eucalyptus cinerea",150.0097,-34.8108
"Eucalyptus cinerea",149.045,-34.6804
"Eucalyptus cinerea",149.395,-34.922
"Eucalyptus cinerea",149.0424,-34.6702
"Eucalyptus cinerea",149.7933,-34.8171
"Eucalyptus cinerea",149.3512,-35.2599
"Eucalyptus cinerea",149.1182,-35.3654
"Eucalyptus cinerea",148.96588,-35.530925
"Eucalyptus cinerea",149.371072,-34.093697
"Eucalyptus cinerea",149.901166,-34.747805
"Eucalyptus cinerea",150.127867,-34.646103
"Eucalyptus cinerea",150.477152,-34.43173
"Eucalyptus cinerea",149.083436,-34.899835
"Eucalyptus cinerea",148.222472,-35.338953
"Eucalyptus cinerea",149.055037,-34.825634
"Eucalyptus cinerea",149.740618,-34.730993
"Eucalyptus cinerea",149.168749,-34.919078
"Eucalyptus cinerea",149.764728,-34.741115
"Eucalyptus cinerea",149.961644,-34.698598
"Eucalyptus cinerea",149.887617,-34.576188
"Eucalyptus cinerea",146.70521,-36.3004
"Eucalyptus cinerea",146.7052,-36.29986
"Eucalyptus cinerea",146.75127,-36.31513
"Eucalyptus cinerea",148.883333,-34.583333
"Eucalyptus cinerea",149.766667,-37.3
"Eucalyptus cinerea",146.666667,-36.25
"Eucalyptus cinerea",150,-34.716667
"Eucalyptus cinerea",148.1,-35.016667
"Eucalyptus cinerea",148.916667,-34.816667
"Eucalyptus cinerea",148.916667,-34.85
"Eucalyptus cinerea",149.433333,-34.916667
"Eucalyptus cinerea",146.701023,-36.298669
"Eucalyptus cinerea",146.71769,-36.282002
"Eucalyptus cinerea",149.353202,-35.552814
"Eucalyptus cinerea",148.966263,-35.541427
"Eucalyptus cinerea",149.684284,-33.131971
"Eucalyptus cinerea",149.950964,-34.865307
"Eucalyptus cinerea",149.100979,-35.13198
"Eucalyptus cinerea",138.803889,-35.044722
"Eucalyptus cinerea",148.230117,-35.319942
"Eucalyptus cinerea",149.77972,-34.86366
"Eucalyptus cinerea",149.09799,-35.010019
"Eucalyptus cinerea",146.70502,-36.2991
"Eucalyptus cinerea",150.267845,-34.481764
"Eucalyptus cinerea",149.464496,-34.921505
"Eucalyptus cinerea",143.905738,-34.749776
"Eucalyptus cinerea",150.013355,-34.774025
"Eucalyptus cinerea",149.561465,-33.444627
"Eucalyptus cinerea",150.031635,-34.91292
"Eucalyptus cinerea",148.967878,-35.54011
"Eucalyptus cinerea",150.965142,-33.801741
"Eucalyptus cinerea",149.082447,-35.00687
"Eucalyptus cinerea",149.218223,-35.017026
"Eucalyptus cinerea",149.125674,-35.031178
"Eucalyptus cinerea",150.020461,-34.765979
"Eucalyptus cinerea",146.997304,-36.024358
"Eucalyptus cinerea",150.144277,-34.630876
"Eucalyptus cinerea",148.984444,-33.331667
"Eucalyptus cinerea",150.073124,-34.853537
"Eucalyptus cinerea",149.109416,-34.708617
"Eucalyptus cinerea",149.387013,-34.406132
"Eucalyptus cinerea",149.113811,-34.530424
"Eucalyptus cinerea",150.15842,-33.537773
"Eucalyptus cinerea",146.66971,-36.306503
"Eucalyptus cinerea",144.756048,-37.247002
"Eucalyptus cinerea",146.68321,-36.27375
"Eucalyptus cinerea",146.70463,-36.30141
"Eucalyptus cinerea",148.9,-34.516667
"Eucalyptus cinerea",149,-34.18
"Eucalyptus cinerea",150.266667,-34.483333
"Eucalyptus cinerea",148.965278,-35.542778
"Eucalyptus cinerea",149.138947,-34.714925
"Eucalyptus cinerea",149.271111,-35.284722
"Eucalyptus cinerea",149.183333,-34.733333
"Eucalyptus cinerea",146.683333,-36.3
"Eucalyptus cinerea",150.083333,-34.716667
"Eucalyptus cinerea",148.966667,-35.55
"Eucalyptus cinerea",146.75,-36.333333
"Eucalyptus cinerea",149.683333,-33.133333
"Eucalyptus cinerea",149.266667,-35.016667
"Eucalyptus cinerea",149.083333,-34.866667
"Eucalyptus cinerea",146.666667,-36.283333
"Eucalyptus cinerea",150.1,-35.133333
"Eucalyptus cinerea",149.25,-35.166667
"Eucalyptus cinerea",150.090552,-34.719135
"Eucalyptus cinerea",150.150973,-34.589395
"Eucalyptus cinerea",149.240204,-35.026435
"Eucalyptus cinerea",150.882233,-33.943615
"Eucalyptus cinerea",150.101188,-35.131767
"Eucalyptus cinerea",149.979484,-34.777054
"Eucalyptus cinerea",146.902248,-34.360963
"Eucalyptus cinerea",149.451195,-34.898439
"Eucalyptus cinerea",150.013857,-34.771027
"Eucalyptus cinerea",149.999761,-34.694564
"Eucalyptus cinerea",149.217758,-34.950647
"Eucalyptus cinerea",149.001193,-34.181774
"Eucalyptus cinerea",148.913611,-34.361111
"Eucalyptus cinerea",150.080202,-34.508085
"Eucalyptus cinerea",150.180454,-34.465978
"Eucalyptus cinerea",149.966167,-35.025428
"Eucalyptus cinerea",149.784346,-34.60697
"Eucalyptus cinerea",146.973783,-36.062208
"Eucalyptus cinerea",149.997124,-34.7255
"Eucalyptus cinerea",149.288606,-34.900286
"Eucalyptus cinerea",149.98117,-34.732847
"Eucalyptus cinerea",149.250385,-34.951796
"Eucalyptus cinerea",149.128396,-35.035945
"Eucalyptus cinerea",150.001026,-34.702696
"Eucalyptus cinerea",150.123328,-34.643853
"Eucalyptus cinerea",149.117869,-35.031775
"Eucalyptus cinerea",150.016281,-34.833773
"Eucalyptus cinerea",150.809755,-34.456087
"Eucalyptus cinerea",150.116119,-34.644112
"Eucalyptus cinerea",149.999851,-34.676753
"Eucalyptus cinerea",149.484722,-34.963051
"Eucalyptus cinerea",146.997605,-36.024514
"Eucalyptus cinerea",149.684086,-34.817955
"Eucalyptus cinerea",150.083134,-34.720366
"Eucalyptus cinerea",149.09683,-35.009422
"Eucalyptus cinerea",150.011936,-34.80699
"Eucalyptus cinerea",150.015133,-34.751364
"Eucalyptus cinerea",150.751872,-34.101689
"Eucalyptus cinerea",149.443544,-35.260935
"Eucalyptus cinerea",150.0262,-34.706759
"Eucalyptus cinerea",145.053118,-37.7182
"Eucalyptus cinerea",150.717971,-34.052774
"Eucalyptus cinerea",149.120528,-35.049605
"Eucalyptus cinerea",150.285353,-34.449673
"Eucalyptus cinerea",149.996499,-34.690363
"Eucalyptus cinerea",149.986457,-34.800183
"Eucalyptus cinerea",150.18643,-34.457507
"Eucalyptus cinerea",149.088802,-34.701394
"Eucalyptus cinerea",150.128539,-34.642954
"Eucalyptus cinerea",149.209021,-34.955585
"Eucalyptus cinerea",149.088734,-34.698691
"Eucalyptus cinerea",148.292067,-34.31574
"Eucalyptus cinerea",150.996485,-33.800683
"Eucalyptus cinerea",146.997417,-36.024826
"Eucalyptus cinerea",150.025114,-34.641707
"Eucalyptus cinerea",149.963413,-34.648454
"Eucalyptus cinerea",149.826402,-34.804865
"Eucalyptus cinerea",149.977672,-34.727902
"Eucalyptus cinerea",149.5875,-35.1325
"Eucalyptus cinerea",149.907038,-35.055315
"Eucalyptus cinerea",148.967543,-34.968303
"Eucalyptus cinerea",149.279121,-34.903529
"Eucalyptus cinerea",146.70522,-36.30004
"Eucalyptus cinerea",146.6721,-36.30625
"Eucalyptus cinerea",146.66793,-36.2818
"Eucalyptus cinerea",149.955463,-34.854674
"Eucalyptus cinerea",150.969623,-33.846663
"Eucalyptus cinerea",149.891198,-35.06368
"Eucalyptus cinerea",149.979774,-34.79666
"Eucalyptus cinerea",149.229965,-35.03584
"Eucalyptus cinerea",149.371087,-35.03943
"Eucalyptus cinerea",149.86709,-34.7889
"Eucalyptus cinerea",149.898002,-34.851136
"Eucalyptus cinerea",148.96764,-34.509516
"Eucalyptus cinerea",149.568883,-35.0557
"Eucalyptus cinerea",149.208206,-34.975379
"Eucalyptus cinerea",149.79119,-34.85419
"Eucalyptus cinerea",150.086222,-34.605533
"Eucalyptus cinerea",150.126434,-34.643887
"Eucalyptus cinerea",149.950365,-34.592488
"Eucalyptus cinerea",149.205839,-34.960637
"Eucalyptus cinerea",150.075615,-34.513149
"Eucalyptus cinerea",150.134518,-34.848432
"Eucalyptus cinerea",150.773148,-34.057337
"Eucalyptus cinerea",151.178066,-33.909243
"Eucalyptus cinerea",150.773114,-34.057344
"Eucalyptus cinerea",150.766175,-34.071661
"Eucalyptus cinerea",150.767975,-34.070028
"Eucalyptus cinerea",150.773186,-34.057352
"Eucalyptus cinerea",150.773186,-34.057353
"Eucalyptus cinerea",150.773147,-34.057337
"Eucalyptus cinerea",150.773135,-34.05734
"Eucalyptus cinerea",150.773144,-34.057338
"Eucalyptus cinerea",150.773116,-34.057344
"Eucalyptus cinerea",150.773125,-34.057342
"Eucalyptus cinerea",150.189521,-34.356315
"Eucalyptus cinerea",150.773142,-34.057338
"Eucalyptus cinerea",150.773139,-34.057339
"Eucalyptus cinerea",150.77315,-34.057337
"Eucalyptus cinerea",149.010714,-34.677464
"Eucalyptus cinerea",148.230101,-35.319921
"Eucalyptus cinerea",150.326725,-34.613864
"Eucalyptus cinerea",150.018673,-34.742834
"Eucalyptus cinerea",150.118921,-34.644151
"Eucalyptus cinerea",149.746013,-34.75071
"Eucalyptus cinerea",149.848956,-34.658268
"Eucalyptus cinerea",149.074356,-34.824055
"Eucalyptus cinerea",150.47721,-34.431795
"Eucalyptus cinerea",149.996283,-34.729127
"Eucalyptus cinerea",149.168684,-34.917271
"Eucalyptus cinerea",149.086927,-35.005211
"Eucalyptus cinerea",149.359539,-35.590107
"Eucalyptus cinerea",149.251198,-34.915107
"Eucalyptus cinerea",146.66793,-36.29847
"Eucalyptus cinerea",148.95,-34.4833
"Eucalyptus cinerea",146.706667,-36.294722
"Eucalyptus cinerea",149.95,-34.8667
"Eucalyptus cinerea",146.6667,-36.3167
"Eucalyptus cinerea",146.6833,-36.3667
"Eucalyptus cinerea",149.6667,-34.1167
"Eucalyptus cinerea",148.8833,-34.75
"Eucalyptus cinerea",149.247222,-35.4367
"Eucalyptus cinerea",149.6667,-34.1667
"Eucalyptus cinerea",149.3556,-35.5833
"Eucalyptus cinerea",149.738389,-35.344286
"Eucalyptus cinerea",149.20461,-35.032023
